reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address
538b15,2 năm trước,Sếp toàn nụ cười giả tạo,Vietmap,product,151-300,3 Trần Nhân Tôn District 5 Ho Chi Minh
01dc25,2 năm trước,"Công ty lương thấp Đưa budget thấp tè, đòi kêu đi tuyển senior, lead. Tiền không đủ tuyển bọn junior mà đòi tuyển cao :)) Không vì sắp tới tết là tao nghỉ mẹ rồi, công ty quần",Vietmap,product,151-300,3 Trần Nhân Tôn District 5 Ho Chi Minh
dea4c9,2 năm trước,"dev ở đây bị bị kiểm soát như con nít đi học, đã estimate task lên jira, còn bắt log work mỗi ngày làm gì bao nhiêu tiếng, làm từ sáng tới chiều phải log vào cho đủ 8 tiếng, đi đái đi ỉa cũng phải log vào miễn sao đủ 8 tiếng, còn không đủ 8 tiếng thì bị lôi ra trách mắng.",Vietmap,product,151-300,3 Trần Nhân Tôn District 5 Ho Chi Minh
2f47e9,2 năm trước,"Lead loz Làm data nhưng lại làm lead của dev (middle, senior), không cùng skillset, không cùng mindset trao đổi kiểu gì. Công việc thay đổi liên tục bất chấp goal Lead điếm thúi giả nai ae né gấp cái team CorTex",Vietmap,product,151-300,3 Trần Nhân Tôn District 5 Ho Chi Minh
b7e9e3,5 năm trước,"trang này tạo ra để các đứa tạch phỏng vấn vào đổ lỗi và chửi bới các công ty, chứ chưa thấy người nào từng làm trong cty review về nơi họ làm =))",Vietmap,product,151-300,3 Trần Nhân Tôn District 5 Ho Chi Minh
f2d94c,5 năm trước,"Công ty này có vấn đề khi phỏng vấn, phỏng vấn hỏi những thứ rất là vớ vẫn, tỏ ra mình giỏi để phủ đầu ứng viên, chả liên quan gì đến công việc. bó tay",Vietmap,product,151-300,3 Trần Nhân Tôn District 5 Ho Chi Minh
df647f,5 năm trước,"Đã từng phỏng vấn vị trí android ở công ty này nè.Phỏng vấn thì hỏi tào lao, hỏi công ty cũ học được gì (không hỏi về technical dù 3 người phỏng vấn. Chắc cũng không biết gì về technical để hỏi :v). Đêm trước phỏng vấn còn nhắn tin nhắc hẹn. Phỏng vấn xong đậu rớt không có lấy 1 mail thông báo mà thường mấy công ty vậy thì cũng không ra gì. Khuyên là không nên vào. Nhờ công ty này không nhận mình nên giờ mình job khác lương cao hơn. kkk",Vietmap,product,151-300,3 Trần Nhân Tôn District 5 Ho Chi Minh
e83b03,1 năm trước,"Công ty gì ngoại tình nơi công sở như lúa trổ bông, có vợ có chồng mà cặp bồ công khai ra mặt ở cty còn promote nhau lên chức này kia, lạy! =))) đã thế bị phốt còn mặt đúng dày trơ trơ đi làm. Nhờ ơn bè phái tham nhũng mà các ung thư mầm non phát triển. Quá xá đã rồi. Sao không layoff mấy đứa bên transport này từ đầu nhỉ? Hay vì cấp cao cổ thụ? I dunt know. Pray for Grab!",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
66be25,2 năm trước,Tình hình layoffs ở VN thế nào rồi mọi người? Có ai bị ảnh hưởng trong đợt này không vậy,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
25d4e6,2 năm trước,"Thấy grab đang tuyển qua bên thứ 3, có nên vào làm không ạ",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
8dd634,2 năm trước,Làm ở Grab nhưng ký với bên thứ 3 thì có nên làm không ?,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
a49622,2 năm trước,"Các bác cho em hỏi em muốn xin làm intern graphic designer thì nên đăng ký ở phòng ban nào ạ, em check trên web thì không thấy, không biế grab có tuyể intern không ạ",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
8d84b0,2 năm trước,Cho mình hỏi level analyst với senior analyst thì range lương net là bao nhiêu nhỉ. Dạo này thấy Grab cứ 1 job là đăng tuyển cả hai level luôn,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
3b1191,3 năm trước,"Bùn ghê nghe anh phỏng vấn phụ trách chuyên môn nên sẽ hỏi sâu về công việc của em, nên em chuẩn bị tinh thần kĩ càng. Hỏi thì như tra khảo để biết nội tình hay gì. Em làm ở cty A đó theo anh biết là policy hoàn toàn là làm qua Agency hết vậy em là người thực thi tác vụ nào và có đóng góp giá trị hay đơn thuần là booking để agency làm hết, ôi em đã bảo 50/50 là pick chọn agency phụ hỗ trợ chứ em vẫn làm các task execute khác, mà anh nói chuyện như nắm đằng chuôi hỏi đi hỏi lại nhiều lần, là anh biết mọi thứ công ty cũ mày đừng có lừa bịp anh, xin lỗi muốn hỏi ngược lại anh ghê là anh từng là agency làm cho công ty cũ của em rồi hay nghe đồn từ khứa nào mà chắc chắn internal policy của công ty cũ em, sao biết rõ vậy? Và cũng đã giải thích rõ là công ty A em là công ty trong tập đoàn mẹ, nên có thể mọi người lộn sang công ty con là AM khác tên na ná mà vẫn cố hỏi. Xong nghe anh hỏi thêm về công ty cũ khác của em Publicis Groupe là công ty gì nhãn hàng hay agency em muốn độn thổ ghê, anh tuổi nghề bao lâu rồi mà hỏi cái câu hỏi đó vậy trời, lẽ nào em phải dõng dạc tự cao hô to là công ty em là Big 4 Agency trong ngành, sao anh lại không biết nhỉ? Nghe anh hỏi xong câu đó suy nghĩ ngược về việc anh phỏng vấn chuyên môn thấy cứ phèn phèn.",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
3dfe84,3 năm trước,"Ít drama, các bộ phận non-tech như commercial, marketplace (giờ hình như đổi tên rồi) rất đáng để làm việc lấy kinh nghiệm và growthCông ty hay tổ chức sự kiện chơi game có thưởng, có đồ ăn thoải mái, trước dịch hầu như cách 1-2 tuần ăn 1 lần :)) Ngoài trừ việc bên đây có vụ ký hđ với bên thứ 3 (lúc PV nhớ hỏi) thôi thì từ workspace, con người, sếp đều khiến mình hài lòng. mỗi tháng nhớ ko lầm sẽ đc 300k voucher đặt đồ ăn. Giờ nghỉ rồi sếp và mọi người vẫn rủ đi ăn các thứ đồ đó =))love",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
9759c6,3 năm trước,"xịn xò, công nghệ mới, grow được nhiều",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
3eb6cc,3 năm trước,van phong cool ngau nha ba con,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
5ce8a6,3 năm trước,"Mấy ông nội Design làm tí việc thôi mà than ôi là than lãi nhãi mệt vl, đi làm tới 10-11h mới lên cty, chiều 6h đã đóng máy đi về có răng mà cực rứa????",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
0ab26c,3 năm trước,"Với các bạn làm các bộ phận non-tech trong Grab thì nên vào các team marketplace, marketing, hoặc account management cũng được - nếu muốn có môi trường để học hỏi và phát triển. Còn mấy bộ phận content, ops gì đó thì thôi. Sếp thì ko có trình độ, có biến là đổ cho người khác chứ khoong bao giờ nhận về mình. Công việc demanding và chả có tí strategic nào cả. Nói chung nên tìm hiểu kỹ trước khi apply. Chất lượng nhân sự ở đây ko đồng đều. Có những team rất giỏi nhưng có những team làm việc rất ất ơ.",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
5f716e,4 năm trước,"1. Nếu được kí hdld với Grab luôn thì ngon, còn kí với bên thứ 3 như đợt mình kí với telenet thì đừng nhé, phúc lợi đãi ngộ bị cắt giảm rất là nhiều luôn. Ảnh hưởng đến PR tăng lương cuối năm vì hợp đồng kí với bên thứ 3 sẽ ko được tăng nhiều như nhân viên kí trực tiếp, ngoài ra bảo hiểm và các quyền lợi khác cũng kém.2. Nhìn chung thì các sếp ở đây chuyên môn cao nhưng manage con người yếu, chỉ biết bảo vệ quyền lực cho mình mà đẩy nhân viên ra đỡ đạn, giống kiểu vắt chanh bỏ vỏ ý, ko training nhiều mà phải tự học, lúc mới vào thì hứa hẹn dữ lắm nhưng PR thì ko tăng lương dù đóng góp rất nhiều cho cty - bạc bẽo",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
3531ef,4 năm trước,Đi làm là để lấy lương chứ không phải để làm nô lệ. Ép việc rồi bày đặt ghi flex time.nhục,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
76ae07,4 năm trước,Công ty có thêm benefits Grab love (voucher 300k/ tháng),Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
357d53,4 năm trước,"Quy trình phỏng vấn rất _chuyên_: 4 vòng, tất cả đều remote. Thời gian hoàn tất process: trên 1 tháng (mình mất đúng 1 tháng mới lết tới round 3)- vòng 1: Codility, 3 câu mức độ easy (mức easy của Hackerank), trên 90 điểm thì sẽ được gọi- vòng 2: Live coding interview với một team member bên Sing. Thích ngôn ngữ gì cũng được nhưng phải đúng syntax (chắc cha đó biết hết syntax mọi ngôn ngữ). 2 bài, 1 easy 1 medium. Viết bằng Golang sẽ được bonus.- vòng 3: Gặp lead bên Sing, mình fail ở đây, đây là những gì ổng hỏi: + cho 10 cái lọ nước trong đó 1 lọ có độc, khi trúng độc 1 tiếng sau sẽ tử, cần phải dùng ít nhất bao nhiêu con chuột để tìm ra lọ thuốc độc trong 1 tiếng + cho một cái bảng 10k dòng, mỗi dòng đánh unique key, sử dụng phương pháp bất đồng bộ để update bảng đó nhanh nhất, db bất kỳ và không có người nào khác sử dụng. (câu này vui vl vì mình nói dùng goroutines chia batch ra để update thì bị nói ngược lại là sẽ bị dính ...page lock, vãi cả db bất kỳ, hỏi lại thì hóa ra là Mysql, chắc Mysql engine cổ lỗ sĩ nên có page lock) + câu 3, thêm 1 lần live coding nữa để tăng tính ức chế, câu hỏi y chang như round 2 + Hỏi thêm về Quick sort, bubble sort... mình chỉ nói được về time complexity còn details bí hết + không có bất kỳ câu hỏi về scale hoặc designAi may mắn pass được thì sẽ gặp tiếp HR, nhưng chuẩn bị sẵn 1 bản copy payslip công ty hiện tại mới nhận được offer nhé! Nếu trình photoshop ổn thì fake 1 cái cũng đượcNói chung: mấy cha dev kia thì phỏng vấn để log timesheet, mình phỏng vấn để tốn ngày phép",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
ad06a7,4 năm trước,"Công ty khi cần thì tuyển cho đủ headcount, ko cần thì tìm mọi trò cách cắt giảm cho tiết kiệm. Đến khi performance review được bên Sing phát cho cục tiền để tự chia, sếp vùng muốn 1 mình ôm nhiều nên đuổi bớt người để chiếm hết. Cty quản lí cấp cao nhìn chung toàn loại ko ra gì đừng dây. Người có năng lực cống hiến còn bị chèn ép cho nghỉ việc vì sợ đe doạ đến cái ghế",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
9ef94f,4 năm trước,"Vào team tốt và sếp tốt thì cuộc sống lên tiên. Gặp team nát và sếp tồi thì cuộc sống bế tắc. Nếu tự tin vào năng lực của mình thì nên vào mấy team core thui chứ đừng vào mấy team liu riu kiểu như content. Đọc JD tưởng đâu strategic lắm, ai dè... =)))) Content ở đây ko phải viết content marketing đâu nạ, làm công việc tay chân kiểu sửa menu trên app cho nhà hàng thui. Process thì ko rõ ràng, lúc nào cũng adhoc, OT thì ko được tính. Vô được vài tháng là té sớm. Thấy mấy team khác cũng nghỉ việc nhiều, hầu như đều là lý do benefit tệ, môi trường toxic.",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
90586f,5 năm trước,"Công ty chế độ đãi ngộ nhân viên quá tệ, trung thu không có nổi 1 hộp bánhĐi làm không có lương tháng 13 ( bảo là chia đều cho 12 tháng rồi :) ) Đi làm thì tốn tiền gửi xe 1 ngày 11k :) Sếp thì keo như chóCông ty càng ngày càng nát bảo sao nhân tài đi hết",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
ef17ce,5 năm trước,Nghe nói tài xế muốn nổ đơn thì 500 hả các pro,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
b36851,6 năm trước,Ae cho xin quy trinh pv mobile ios voi,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
fb7c38,6 năm trước,"This is the worst hiring experience I have ever had.1. They leak your data. Firstly, someone contacts me in Linkedin about asking why I want to apply. Then, she disappears for 3 days. Then, suddenly someone else contacts me in Skype, told me that ""Screening process"" is passed and they would like to schedule an interview. I wrote my availabilities, we agree on a date. But NO CONFIRMATION by mail, just nothing. A day before, a third person, sends a google invitation, no job reference, no description about interviewers, no objective of this interview, just a schedule in google calendar.2. They are unprofessional. The interview day, I was waiting for 20 min in the chat room but no one appears, I don't know what happens but he just said that no one books in the calendar so he doesn't know he has to interview me. OK? He doesn't introduce himself , just ask if I am ready to code!!! The questions are not hard but interviewer doesn't know how to explain it. They just do it like a machine (and someone else in Singapore will audit it blabal).3. They are hiring coding machine. They don't care about your explanation in the code, they don't care about your background, the don't explain to you the meaning of doing that. Just an exam, the inspectors don't explain anything. I was so so disappointed about Grab, and stay away from this company if you have a Junior profile, you want to grow up with the company, NO they just want a coding machine, that's all.",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
6f47d5,6 năm trước,cry nay ai lam roi cho review di. co benefit tot hem? thanks,Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
37e479,7 năm trước,"- Flexible working hours, and absolutely no micro management.- Everyone is very helpful. ""Your problem is my problem"" is one of the core principles of the company, and is followed across the company.-Very intelligent and experienced people to work with- Genuine focus on the customer and on improving communities-Work that can be very meaningful as they have a very real impact in SEA. Opportunities to travel to region to understand and see the product.-Grab processes and corp structure are still evolving and I would say very much work in progress. The rate of this change is probably not for everyone.-Too many meetings sometimes, which takes some time and focus off actual work.",Grab (Vietnam) Ltd.,product,501-1000,Mapletree Business Centre District 7 Ho Chi Minh
d5ad2f,1 năm trước,"- Môi trg văn phòng test ok, mng nhiệt tình, vui vẻ, còn bộ phận khác mik ko rõ - Các chính sách đãi ngộ cty còn ít, nhìu ngày lễ cắt giảm ko có gì, chỉ có 3/8 và 20.10 nhân viên nữ dc thưởng 300k và sinh nhật dc thưởng 300k, còn lại hết - dự án ko thưởng, lương thì tầm trung thôi, ko thấp cũng ko cao, 1 năm review lương 1 lần, review cúi tháng 2 apply lương mới vào tháng 3, - Nhiều thứ tính chi li, sếp CEO hàn hơi keo, - Nói chung là lúc vào cty b deal dc lương cao từ đầu thì ngon, còn review tăng cúi năm ko nhiều. - Mtrg lm vc mng thứ thoải mái, chỉ là chính sách đãi ngộ còn ít","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
ee5f34,1 năm trước,"Làm hơn 2 năm ở bộ phận xử lý ảnh, đánh giá đồng nghiệp tốt nhưng công ty thì không, đãi ngộ không , review lương không , chèn ép , lãnh đạo Hàn kẹt xỉ , bóc lột sức lao động. Vào trải nhiệm thì đc chứ gắn bó lâu dài thì đừng, hứa hẹn trên jd là ảo , vote 5 sao là seeding","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
063b5d,2 năm trước,công ty làm ăn như loz toàn ăn quỵt tiền nhân viên,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
11cffd,2 năm trước,Mình từng làm 3 tháng ở đây. Lương thì không cao lắm đâu. Cơ mà môi trường thì cũng khá thoải mái.,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
902bf4,2 năm trước,"đồng nghiệp tuyệt vời nhưng công ty như tầu phuồi, vào chỉ bán linh hồn cho tư bản, lãnh đạo rất bạc bẽo có thể đá nhân viên ra bất cứ lúc nào như 1 trò đùa. Làm 1 năm trời k dc ký hđ chính thức, ko bảo hiểm, ko phúc lợi...","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
14e2d5,2 năm trước,"công ty sida, chim be, bóc lột sức lao động","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
79098b,2 năm trước,"luoikhongxuongtramduonglatleo,lonkhongvanhlonmeotutung,congtyluadao","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
9b3ee0,2 năm trước,đừng vào ae ơi nó chỉ bóc lột sức lao động của chúng ta thôi,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
3dc62b,2 năm trước,cty có quỵt lương ko ae đang tính ứng tuyển tester,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
a0c362,2 năm trước,công ty thanh lý 1 loạt tester nên đang tuyển lại ace cân nhắc kẻo ko có lương lại tốn tgian,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
19511a,4 năm trước,"Công ty lom dom, bóc lột sức lao động, toàn kiếm cớ ăn chặn tiền lương","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
2f40f8,4 năm trước,Công ty có đám hr như mẹ thiên hạChạy ngay đi...,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
68da36,4 năm trước,"Ăn chặn và quỵt lương. Tháng 1 đã thất vọng với công ty khi mất khoản lương KPI. Nhưng tháng 2 còn thất vọng thêm rất nhiều. Đãi ngộ hầu như không có, đến lương còn cố khoét mất của nhân viên.","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
8527d7,4 năm trước,"Công ty càng ngày càng lộ rõ bộ mặt đểu cáng, ky bo, chỉ chăm chăm trừ tiền của nhân viên. Lão giám đốc người hàn bủn xỉn, lật mặt, đặt ra cái tính lương theo kpi với target cao để ép nhân viên cày như trâu, không đạt thì trừ lương, đến lúc làm vượt mức thì lật lọng không trả lương theo kpi nữa. Mấy mụ hr cũng cùng một giuộc với lão giám đốc, coi khinh nhân viên. Mấy đứa leader nhìn mặt lúc nào cũng câng câng, ra vẻ ta đây.","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
8823b1,4 năm trước,"Nên né công ty này nếu các bạn có ý định xin vào, công ty chả có tý đãi ngộ nào cho nhân viên cả! Lúc mới đầu pv thì bảo hết hợp đồng ctv sẽ được lên nv chính thức hứa hẹn chán chê hết hđ lại bắt kí thêm hợp đồng ngắn hạnLàm như trâu bò, lương thì thấp","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
2ed25e,5 năm trước,"Không phủ nhận môi trg làm việc thoải mái, không áp lực nhưng khúc mắc thì nhiều. Nv chẳng có chế độ đãi ngộ mẹ gì (so sánh với mặt bằng cty nc ngoài), hr khó tính, trong giờ cũng cười nói bô bô còn đi nhắc nhở ng khác (cười khẩy), lương bèo. Nếu có cơ hội ở cty khác tốt hơn mình nghĩ ae nên té, phí hoài tuổi xuân","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
893d37,5 năm trước,"Công ty hàn nhưng khá lởm khởm, ko nên vào nhé ace","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
e8be8e,5 năm trước,Target quá cao. Làm như trâu nhưng HR tưởng ngồi chơi. Không đủ target bắt ở lại làm không lương.,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
a5e273,5 năm trước,công ty gì mà điều hoà lạnh như cái nhà xác,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
4f5e9b,5 năm trước,"Công việc càng ngày càng yêu cầu cao vô lý, đã thế còn dọa ot không lương với trừ lương","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
e74a56,5 năm trước,"Công ty gì cho người ta thử việc cả năm trời, lúc mới đầu hỏi thì bảo chưa có bằng nên chưa cho lên chính thức, có bằng rồi thì chỉ cho người ta ký hợp đồng cộng tác viên chả có chế độ đãi ngộ mẹ gì. Mấy bà HR khó tính vãi chưởng, thi thoảng xin về sớm thứ 6 mà hỏi vặn hỏi vẹo, có nói chuyện to một tý thì vào tận nơi nhắc trong khi ngoài chỗ HR nhiều khi cười nói hô hố. Lừa đảo vl.","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
9f7c3c,5 năm trước,"Công việc cũng không có gì khó khăn, chế độ đãi ngộ cũng không có gì đặc biệt phù hợp với các bạn làm parttime chứ không gắn bó lâu dài được, được cái có anh leader vui tính vãi","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
403083,5 năm trước,"Phòng Test đầu năm thì nghỉ gần hết phòng cả leader cũng nghỉ, cuối năm thì giải thể, công việc không đảm bảo gì cả.","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
5a9113,5 năm trước,"Môi trường trẻ trung, điều hòa mát mẻ công việc ok","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
54220a,5 năm trước,"Hôm nay là Monday,Ngày mai là Tuesday,Ngày kia là Wednesday,Vậy bao giờ mới là Benanhday ?","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
11ae90,5 năm trước,"Mỗi ngày đến trường là một ngày vui. Đó là câu hát khi còn đi học thôi.Còn với mình bây giờ mỗi ngày đi làm lại cảm thấy an toàn hơn cả ở nhà. Đến công ty được đo nhiệt độ thường xuyên, rửa tay sát khuẩn thường xuyên. Đặc biệt luôn được các sếp quan tâm hỏi han như bố mẹ quan tâm con vậy.Yêu công ty","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
4e4871,5 năm trước,"Mình vừa vào làm được mấy ngày. Thấy các anh chị với các bạn thân thiện, vui vẻ. mình không biết gì sẵn sàng chỉ giúp tận tình luôn. Hihi có nhiều bạn trai, bạn gái xinh đẹp mà lại còn độc thân nữa.","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
a995eb,5 năm trước,Vừa vào hôm trước thì hôm sau cty tổ chức 8/3 được tặng cả hoa cả son luôn ạ Cty nhiều chị em nên vui vẻ dễ bắt chuyện với nhau. Mỗi tội toàn người xinh hơn mình. Buồn ghê :(((,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
40d641,5 năm trước,Vào công ty chưa gì đã ưng mắt rồi nhiều gái xinh lắm. Vào làm được mấy hôm thấy mọi người vui vẻ thế là bắt chuyện đủ kiểu. Giờ thì mình trêu nguyên cả công ty từ QA đến Review.,"INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
f9be0b,5 năm trước,"Ko ai từng làm vc ở đây ạ, cho e xin ít rì viu với","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
e8d89c,5 năm trước,"Cho xin ít thông tin mn ơi?""??","INFINIQ Vietnam Co.,Ltd",product,1-50,68 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi
1d0eb4,1 năm trước,"Công ty mà cứ như là hậu cung, đấu đá lẫn nhau. HR cầm đầu các phe phái trong công ty, không thích ai hoặc ai ko làm hài lòng là tìm cách làm nhân viên ức chế tự nghỉ, bài quen thuộc là thái độ em không tốt không hỗ trợ nhưng thật ra là không bợ đỡ không làm ô sin cho HR",Saint Gobain Việt Nam,product,501-1000,"Tầng 8, tòa nhà SOFIC, 10 Đường Mai Chí Thọ, Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh"
2c2885,1 năm trước,"công ty làm việc không ổn, toàn quy trách nhiệm lên người khác nhưng không chịu cải thiện bản thân",Saint Gobain Việt Nam,product,501-1000,"Tầng 8, tòa nhà SOFIC, 10 Đường Mai Chí Thọ, Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh"
df3ea2,4 năm trước,"Tập đoàn đa quốc gia nên chính sách phúc lợi lương thưởng tuyệt vời nhé, ổn định làm việc lâu dài được",Saint Gobain Việt Nam,product,501-1000,"Tầng 8, tòa nhà SOFIC, 10 Đường Mai Chí Thọ, Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh"
5f27a1,4 năm trước,"Công ty ổn cho anh chị nào thích ổn định nha, phúc lợi ổn, Sếp tổng rất nice hay khao Gongcha cả văn phòng. còn Sếp từng bộ phận thì ko rõ nha.",Saint Gobain Việt Nam,product,501-1000,"Tầng 8, tòa nhà SOFIC, 10 Đường Mai Chí Thọ, Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh"
0f1ff5,1 năm trước,Khuyên chân thành anh em nào định phỏng vấn ở đây thì chạy ngay đi,VietNamNet ICom,product,1-50,Duy Tân Cau Giay Ha Noi
2b8b43,2 năm trước,Nội dung review đã bị ẩn vì vi phạm điều khoản sử dụng!,VietNamNet ICom,product,1-50,Duy Tân Cau Giay Ha Noi
41b175,2 năm trước,"Đây có lẽ là công ty mà mình từng làm có nhiều cảm xúc nhất. Công tâm mà nói công ty này là 1 trong những công ty công nghệ có đãi ngộ rất tốt, mức lương không phải max trên thị trường nhưng cũng ở mức tốt, chưa bao giờ có tình trạng chậm lương, chế độ lễ, tết bảo hiểm,... mọi thứ đầy đủ. Các trưởng phòng là những con người có năng lực tốt, tinh thần chiến đấu thì rực lửa, sẵn sàng chiến đấu cùng anh em vượt qua mọi API và khi bạn đóng góp hết mình cho công ty cũng sẽ được đền bù xứng đáng.Các team làm việc với nhau hết sức hợp tác và hỗ trợ lẫn nhau, Cùng nhau xử lý vấn đề.Là môi trường tốt để phát triển, không bao giờ thiếu việc cho bạn đóng góp khẳng định bản thân. Các sếp luôn lắng nghe ý kiến nhân viên và sẵn sàng hỗ trợ với những ý kiến hay, hay những bạn muốn học hỏi. Luôn cung cấp các tài nguyên cần thiết để các bạn làm việc.Nói chung không có gì để chê cả, chỉ có những con người ghen ăn tức ở mới phá và bình luận những cái nhìn không đúng về công ty thôi. Là 1 người thông minh các bạn nên đến và tự mình cảm nhận :))",VietNamNet ICom,product,1-50,Duy Tân Cau Giay Ha Noi
ff0310,3 năm trước,"Môi trường làm việc nhà nước cực kỳ, Cấp quản lý thì yếu kém, ma cũ bắt nạt ma mới, mang tiếng là sếp lớn ở bên khác về, là ông đàn ang mà buôn chuyện khiếp vía, ai cũng chê ko có ai vừa ý, mỗi cái lương giữ chân được nhân viên còn lại thì siêu chán. Công ty nhân sự vào như cái chợ. Né ngay các bạn ạ",VietNamNet ICom,product,1-50,Duy Tân Cau Giay Ha Noi
