reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,review_content_cleaned,is_review_gpt-5,is_review_gpt-120b,human_verified,Bao_verified
5ca5ea,2 năm trước,"Kêu lương thưởng hấp dẫn rồi hứa hẹn các thứ nhưng mà toàn bánh vẽ hết. So sánh với các công ty khác thấp hơn nhiều. Công ty lại không chịu đầu tư trang thiết bị mà toàn làm màu làm mè mấy vụ party để đăng ảnh up facebook. Còn mấy ông sếp thì thôi khỏi nói, lươn chúa luôn. Lươn với cả nhân viên cả khách hàng. Các sếp nói gì thì phải ngoan ngoãn nghe theo vâng lời bất kể giờ giấc. Nếu không thì bị nhận xét là không nhiệt huyết với công việc. Tổng kết thì doanh số đi lên nhưng mà thưởng doanh thu thì năm ngoái có năm nay lại bảo không có vì doanh thu thấp. Mong là không bạn nào bị lừa!",TDA International Vietnam,outsource,,,"kêu lương thưởng hấp dẫn rồi hứa hẹn các thứ nhưng mà toàn bánh vẽ hết. so sánh với các công ty khác thấp hơn nhiều. công ty lại không chịu đầu tư trang thiết bị mà toàn làm màu làm mè mấy vụ party để đăng ảnh up facebook. còn mấy ông sếp thì thôi khỏi nói, lươn chúa luôn. lươn với cả nhân viên cả khách hàng. các sếp nói gì thì phải ngoan ngoãn nghe theo vâng lời bất kể giờ giấc. nếu không thì bị nhận xét là không nhiệt huyết với công việc. tổng kết thì doanh số đi lên nhưng mà thưởng doanh thu thì năm ngoái có năm nay lại bảo không có vì doanh thu thấp. mong là không bạn nào bị lừa!",TRUE,TRUE,,
74fa28,2 năm trước,"Nhà dột từ nóc. Công ty thối nát từ mấy ô sếp. Công ty không bao giờ nghĩ cho nhân viên , chỉ ngồi kiếm cớ để cắt giảm, trừ lương nhân viên thôi.",TDA International Vietnam,outsource,,,"nhà dột từ nóc. công ty thối nát từ mấy ô sếp. công ty không bao giờ nghĩ cho nhân viên , chỉ ngồi kiếm cớ để cắt giảm, trừ lương nhân viên thôi.",TRUE,TRUE,,
d86394,2 năm trước,"Công ty phân biệt đối xử, sếp, PM, Sub PM thì thích a dua nịnh nọt, việc thì nhiều 1 người làm 2, 3 dự án, họp hành trao đổi liên tục mà suốt ngày bị chậm deadline, sếp thì mõm suốt ngày bảo tối ưu quy trình mà không đưa ra được giải pháp tối ưu. Tuy làm nhiều nhưng thu nhập chẳng có đôn mấy đứa tester được 1, 2 năm kinh nghiệm lên làm PM, hỏi gì cũng không biết, tạo task thì lung tung, thế mà vẫn được tuyên dương làm gương mặt quý, quá ảo diệu =)))",TDA International Vietnam,outsource,,,"công ty phân biệt đối xử, sếp, pm, sub pm thì thích a dua nịnh nọt, việc thì nhiều 1 người làm 2, 3 dự án, họp hành trao đổi liên tục mà suốt ngày bị chậm deadline, sếp thì mõm suốt ngày bảo tối ưu quy trình mà không đưa ra được giải pháp tối ưu. tuy làm nhiều nhưng thu nhập chẳng có đôn mấy đứa tester được 1, 2 năm kinh nghiệm lên làm pm, hỏi gì cũng không biết, tạo task thì lung tung, thế mà vẫn được tuyên dương làm gương mặt quý, quá ảo diệu",TRUE,TRUE,,
deecf4,2 năm trước,"Phỏng vấn 2 vòng rườm rà,",TDA International Vietnam,outsource,,,"phỏng vấn 2 vòng rườm rà,",TRUE,TRUE,,
bd3fd5,3 năm trước,ở đó ai a dua tốt thì được trọng dụng,TDA International Vietnam,outsource,,,ở đó ai a dua tốt thì được trọng dụng,TRUE,TRUE,,
da3717,3 năm trước,"Công ty này dạo này hay nhắn tin gạ gẫm, mấy ông sếp toàn từ VTI sang, chắc rủ nhau cùng nghỉKêu lương thưởng hấp dẫn rồi công ty toàn nhân tài nhiệt huyết nọ kia. Hỏi ra range lương khác gì cho thằng mới ra trường 1-2 năm",TDA International Vietnam,outsource,,,"công ty này dạo này hay nhắn tin gạ gẫm, mấy ông sếp toàn từ vti sang, chắc rủ nhau cùng nghỉkêu lương thưởng hấp dẫn rồi công ty toàn nhân tài nhiệt huyết nọ kia. hỏi ra range lương khác gì cho thằng mới ra trường 1 2 năm",TRUE,TRUE,,
dd2f3a,3 năm trước,Cho xin ít rewiew cty đi anh em!,TDA International Vietnam,outsource,,,cho xin ít rewiew công ty đi anh em!,FALSE,FALSE,,
bc0fef,4 năm trước,"Bác nào đang làm công ty này cho em xin vài đường review cơ bản, điểm mạnh và điểm yếu của công ty với ạ.Thấy mấy bạn HR quảng cáo dev toàn level middle trở lên hehe",TDA International Vietnam,outsource,,,"bác nào đang làm công ty này cho em xin vài đường review cơ bản, điểm mạnh và điểm yếu của công ty với ạ. thấy mấy bạn hr quảng cáo dev toàn level middle trở lên",FALSE,FALSE,,
bc6022,1 năm trước,Em định xin vào TTs nhân sự ở đây ổn ko ạ,Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận",em định xin vào thực tập sinh nhân sự ở đây ổn không ạ,FALSE,FALSE,,
2d75c9,2 năm trước,"Ở đây nếu làm được lương cũng khá cao, nhưng dạo nay gọi khó quá, nên mình bỏ Sài thành về quê, đợt mình làm thì gặp được chị lead nhiệt tình lắm, còn sếp cũng tâm lý nữa, được tổ chức sn, bốc thăm quà, mỗi lúc ko khách thì công nhận phòng họp căng thật, chắc do cảm nhận mỗi người, môi trường thì ko quá đặc sắc, cũng ko tệ, bình thường",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","ở đây nếu làm được lương cũng khá cao, nhưng dạo nay gọi khó quá, nên mình bỏ sài thành về quê, đợt mình làm thì gặp được chị lead nhiệt tình lắm, còn sếp cũng tâm lý nữa, được tổ chức sn, bốc thăm quà, mỗi lúc không khách thì công nhận phòng họp căng thật, chắc do cảm nhận mỗi người, môi trường thì không quá đặc sắc, cũng không tệ, bình thường",TRUE,TRUE,,
68993f,2 năm trước,"nè để t review công ty cho bây nghe, ai muốn zô đọc hết rồi hẳn quyết định nha, đừng có nghe mấy con HR nó nói ngon ngọt, tụi bây vào có làm chếch lun cũng đ đc đóng bhxh đâu má, n bắt 6th mới kí hd đóng bhxh đó. Sếp dc cái hay hù kí biên bản nghỉ việc lắm, đi nhậu bỏ 50k mỗi đứa ăn no mà t tưởng sếp bao nguyên cty đi ăn, nói chục ngày chưa hết vấn đề, còn hả kiu em ơi nghỉ phép là báo trc cho chị, chị duyệt mới nghỉ. Ủa, z t lấy ko lương chi r qua tay bà cũng có dc nghỉ đâu. Cảm ơn quý công ty iu đã lay off để biết zui cỡ nào, chời ơi cần chi đuổi, n nghỉ 1 đống cho zừa, sếp nên coi lại cách nhìn người nha, chứ em thấy chị iu nhìn ai hợp ý chị, ngta cũng quay lưng hết kia kìa. Lead thì bục mặt push khách, đi qua đi lại hỗ trợ cash trễ tí mà tưởng ông trời xuống cho t 5tr ko á, mẹ thiên hạ. Chốt hạ, muốn yên ổn cũng ko dc đâu, t thấy chỉ khi m đẹp m mới dc sếp iu sếp quý thui. Mà sẵn em nói lun, cần chi bày ra ba cái trò chơi chi, đưa tiền đi má, thiếu tiền contest ngta chục kiếp r chưa trả, màu chi zay. Cũng xin mấy chị lead iu của em đi làm mặc đồ cho giống Manager tí, chứ như mấy em The Gang quá, em thấy mắc cừi. Em iu công ty ô vê gờ rúp nhất ạ.",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","nè để t review công ty cho bây nghe, ai muốn zô đọc hết rồi hẳn quyết định nha, đừng có nghe mấy con hr nó nói ngon ngọt, tụi bây vào có làm chếch lun cũng đ được đóng bhxh đâu má, n bắt 6th mới kí hd đóng bhxh đó. sếp dc cái hay hù kí biên bản nghỉ việc lắm, đi nhậu bỏ 50k mỗi đứa ăn no mà t tưởng sếp bao nguyên công ty đi ăn, nói chục ngày chưa hết vấn đề, còn hả kiu em ơi nghỉ phép là báo trc cho chị, chị duyệt mới nghỉ. ủa, z t lấy không lương chi r qua tay bà cũng có dc nghỉ đâu. cảm ơn quý công ty iu đã lay off để biết zui cỡ nào, chời ơi cần chi đuổi, n nghỉ 1 đống cho zừa, sếp nên coi lại cách nhìn người nha, chứ em thấy chị iu nhìn ai hợp ý chị, ngta cũng quay lưng hết kia kìa. lead thì bục mặt push khách, đi qua đi lại hỗ trợ cash trễ tí mà tưởng ông trời xuống cho t 5tr không á, mẹ thiên hạ. chốt hạ, muốn yên ổn cũng không dc đâu, t thấy chỉ khi m đẹp m mới dc sếp iu sếp quý thui. mà sẵn em nói lun, cần chi bày ra ba cái trò chơi chi, đưa tiền đi má, thiếu tiền contest ngta chục kiếp r chưa trả, màu chi zay. cũng xin mấy chị lead iu của em đi làm mặc đồ cho giống manager tí, chứ như mấy em the gang quá, em thấy mắc cừi. em iu công ty ô vê gờ rúp nhất ạ.",TRUE,TRUE,,
dfdd8a,2 năm trước,"công ty thơm bơ. tháng nào cũng trừ tiền bảo hiểm ngta hết á, nghĩa là lấy tiền trước mà đến lúc nghỉ mới lòi ra nợ tiền bảo hiểm. đòi phốt thì HR kêu để báo cấp trên hỗ trợ. hỗ trợ cái gì z mấy má ? từ giám đốc te-lè đến leader ai cũng khoái dùng câu hỗ trợ trong khi cái đó là quyền lợi của nhân viên và trách nhiệm của mấy má mà. thích nói giọng trên trời, cao thượng, lương thì toàn nổ banh xác, tới lúc zô làm thì kiếm chuyện trừ, chưa kể có ngày phép xin off mà t tưởng t xin trốn trại k đó, khó còn hơn đi lấy ck, nói chung ai muốn thử trải nghiệm cảm giác mạnh sống hnay k biết ngày mai thì cứ thử nhe. thoát khỏi đây cũng ko giàu lên nhiêu, nhưng lòng nhẹ, ko mang nghiệp khẩu",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","công ty thơm bơ. tháng nào cũng trừ tiền bảo hiểm ngta hết á, nghĩa là lấy tiền trước mà đến lúc nghỉ mới lòi ra nợ tiền bảo hiểm. đòi phốt thì hr kêu để báo cấp trên hỗ trợ. hỗ trợ cái gì z mấy má ? từ giám đốc te lè đến leader ai cũng khoái dùng câu hỗ trợ trong khi cái đó là quyền lợi của nhân viên và trách nhiệm của mấy má mà. thích nói giọng trên trời, cao thượng, lương thì toàn nổ banh xác, tới lúc zô làm thì kiếm chuyện trừ, chưa kể có ngày phép xin off mà t tưởng t xin trốn trại không đó, khó còn hơn đi lấy ck, nói chung ai muốn thử trải nghiệm cảm giác mạnh sống hnay không biết ngày mai thì cứ thử nhe. thoát khỏi đây cũng không giàu lên nhiêu, nhưng lòng nhẹ, không mang nghiệp khẩu",TRUE,TRUE,,
225159,2 năm trước,Muốn vào công ty này làm lâu trước tiên phải biết nịnh sếp trước nha .Ở đây leader dc bà giám đốc tele training giữ chân nv ở lại làm lắm . Tụi nó có muốn nghỉ hay nản thì mình lôi vụ tình cảm vs nhau ra kéo tụi nó các e,Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận",muốn vào công ty này làm lâu trước tiên phải biết nịnh sếp trước nha . ở đây leader dc bà giám đốc tele training giữ chân nhân viên ở lại làm lắm . tụi nó có muốn nghỉ hay nản thì mình lôi vụ tình cảm vs nhau ra kéo tụi nó các e,TRUE,TRUE,,
fb5e1f,2 năm trước,Tui chỉ chờ trả tui cái sổ bảo hỉm.còn lại tất cả không ý kiến.không quá tốt cũng không quá tệ.,Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận",tui chỉ chờ trả tui cái sổ bảo hỉm. còn lại tất cả không ý kiến. không quá tốt cũng không quá tệ.,TRUE,TRUE,,
435b22,2 năm trước,"lướt đọc coi có ai nhận sổ chưa, tớ chưa đc, mà đọc thấy review có vài cái tiêu cực quá, tớ làm ở đây 3 năm, thấy mtruong ko đến nỗi, tớ chọn cviec này là chạy KPI kiếm tiền, ko bít mnguoi sao, chứ tớ đủ KPI mới dám xin off, mà thấy sếp cũng nói 1 thg đủ KPI khi nào lên cty ko làm hoặc off cả tuần cũng ok mừ, thấy sếp, leader cũng hay tổ chức đi ăn, đi lần 50 người thì sếp chi nửa bill, còn lại mnguoi hùn 50k ăn no nê rẻ mà ta, từng nhận lcb 6tr + 26trbonus, giờ gọi ko nổi, chốt cậu nào chốt sổ bh được chỉ nhé",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","lướt đọc coi có ai nhận sổ chưa, tớ chưa được, mà đọc thấy review có vài cái tiêu cực quá, tớ làm ở đây 3 năm, thấy mtruong không đến nỗi, tớ chọn cviec này là chạy kpi kiếm tiền, không bít mnguoi sao, chứ tớ đủ kpi mới dám xin off, mà thấy sếp cũng nói 1 thg đủ kpi khi nào lên công ty không làm hoặc off cả tuần cũng ok mừ, thấy sếp, leader cũng hay tổ chức đi ăn, đi lần 50 người thì sếp chi nửa bill, còn lại mnguoi hùn 50k ăn no nê rẻ mà ta, từng nhận lcb 6tr 26trbonus, giờ gọi không nổi, chốt cậu nào chốt sổ bh được chỉ nhé",TRUE,TRUE,,
285247,2 năm trước,"Trước khi dzô đây nhớ làm đủ giấy tờ , nộp đầy đủ hồ sơ nha , kg nộp là khi nghỉ giam lương tới khi nào nộp đủ mới được lãnh đó đa. Mình để ý thấy tuyển hoài , vào thử thì cg kg có gì ấn tượng. Gọi tốt thì nhận lương xứng đáng . Team mình vào có bạn nhận lương cao lắm . Có điều nghỉ thì Hr nhắn bổ sung đủ hồ sơ mới được nha . Cũng thêm 1 trải nghiệm đó đa .",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","trước khi dzô đây nhớ làm đủ giấy tờ , nộp đầy đủ hồ sơ nha , kg nộp là khi nghỉ giam lương tới khi nào nộp đủ mới được lãnh đó đa. mình để ý thấy tuyển hoài , vào thử thì cg kg có gì ấn tượng. gọi tốt thì nhận lương xứng đáng . team mình vào có bạn nhận lương cao lắm . có điều nghỉ thì hr nhắn bổ sung đủ hồ sơ mới được nha . cũng thêm 1 trải nghiệm đó đa .",TRUE,TRUE,,
ab2a26,2 năm trước,"mình vào đợt thg 10, 20.10 thấy cty cũng tổ chức ăn uống hát hò, trang trí, team mình có được leader tặng hoa, lúc sau thấy sếp và leader đi từng bạn đang gọi tặng bánh mì sandwich, mình có ăn, hehee, Mt ok, thân thiện, cấp trên quan tâm nv, đồng nghiệp ko séo sắc, nhưng cái gì vế sau của nó cũng có chữ BUT đó là mình đã nghỉ vì ko khả năng làm, mình thuộc tuýp ng hướng nội, cái nữa cũng cực quan trọng đó là nhận Lương chậm quá chậm",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","mình vào đợt thg 10, 20.10 thấy công ty cũng tổ chức ăn uống hát hò, trang trí, team mình có được leader tặng hoa, lúc sau thấy sếp và leader đi từng bạn đang gọi tặng bánh mì sandwich, mình có ăn, hehee, môi trường ok, thân thiện, cấp trên quan tâm nhân viên, đồng nghiệp không séo sắc, nhưng cái gì vế sau của nó cũng có chữ but đó là mình đã nghỉ vì không khả năng làm, mình thuộc tuýp ng hướng nội, cái nữa cũng cực quan trọng đó là nhận lương chậm quá chậm",TRUE,TRUE,,
5097a1,2 năm trước,thời gian làm việc lúc phỏng vấn thì nói là văn hóa cty nói không với OT. 6h tan ca nhưng 6h30-7h đều đặn từng ngày mới về nhà. lễ tết nghỉ đã k có thưởng còn tính là ngày k lương. đi làm bệnh xin off đi khám bệnh còn khó hơn trốn trại. à quên nữa nếu sếp có đọc thì sếp đọc hiểu Bộ luật Lao động trước khi bắt nhân viên OT không lương nhé. sếp cũng đừng có mà lanh chanh lấy tiền quỹ thưởng hay mua đồ cho nhân viên làm gì ra dẻ chi vậy. mấy cái đó tự bỏ tiền túi k được hay sao. nói được câu kinh tế khó khăn mà mấy đồng lẻ của nhân viên cũng ráng cắn cho được hả sếp. đem văn hóa chợ búa vào ban lãnh đạo già đầu mà phát ngôn thiếu suy nghĩ thì ai mà xem trọng cho được. v mà đòi làm cty phát triển. k cần hù dọa đuổi đâu ạ. người có năng lực họ thấy cách làm việc cũng BOD cũng né vội thôi. môi trường k có chút gì để phát triển và giữ chân nhân viên. tốt nhất không nên tồn tại.,Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận",thời gian làm việc lúc phỏng vấn thì nói là văn hóa công ty nói không với OT. 6h tan ca nhưng 6h30 7h đều đặn từng ngày mới về nhà. lễ tết nghỉ đã không có thưởng còn tính là ngày không lương. đi làm bệnh xin off đi khám bệnh còn khó hơn trốn trại. à quên nữa nếu sếp có đọc thì sếp đọc hiểu bộ luật lao động trước khi bắt nhân viên OT không lương nhé. sếp cũng đừng có mà lanh chanh lấy tiền quỹ thưởng hay mua đồ cho nhân viên làm gì ra dẻ chi vậy. mấy cái đó tự bỏ tiền túi không được hay sao. nói được câu kinh tế khó khăn mà mấy đồng lẻ của nhân viên cũng ráng cắn cho được hả sếp. đem văn hóa chợ búa vào ban lãnh đạo già đầu mà phát ngôn thiếu suy nghĩ thì ai mà xem trọng cho được. v mà đòi làm công ty phát triển. không cần hù dọa đuổi đâu ạ. người có năng lực họ thấy cách làm việc cũng bod cũng né vội thôi. môi trường không có chút gì để phát triển và giữ chân nhân viên. tốt nhất không nên tồn tại.,TRUE,TRUE,,
923521,2 năm trước,Mọi người ai làm rồi cho mình xin rv nhé. Lướt đọc thấy khen chê rối quá.,Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận",mọi người ai làm rồi cho mình xin rv nhé. lướt đọc thấy khen chê rối quá.,FALSE,FALSE,,
f856ef,4 năm trước,"công ty này toàn lừa đảo về gói dịch vụ kì nghỉ nha mncó con đồng nghiệp tên là nguyễn tú linh facebook id: 100066361390787 xấu tính lắm, làm việc cũng chán, dịch công ty chưa hỗ trợ gì",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","công ty này toàn lừa đảo về gói dịch vụ kì nghỉ nha mncó con đồng nghiệp tên là nguyễn tú linh facebook id 100066361390787 xấu tính lắm, làm việc cũng chán, dịch công ty chưa hỗ trợ gì",TRUE,TRUE,,
98f471,4 năm trước,"Nghỉ cũng nửa năm rồi, mà giờ mới biết trang này để chửiKhi phỏng vấn thì nói một đằng, nào là môi trường xịn mịn, tuy áp lực nhưng leader rất tâm lý, hỗ trợ tận tình. Mà khi vô làm thì toàn gặp thứ gì đâu không.Nhất là con quản lý, đi làm mà mặc đồ như đi bar, quần đùi, giầy đôn , nói chuyện thì hỗn láo, mất dạy, khích bác, ... .Nói chung né gấp cái chỗ này",Oh Vacation,outsource,51-150,"456 Phan Xích Long, phường 2, Quận Phú Nhuận","nghỉ cũng nửa năm rồi, mà giờ mới biết trang này để chửikhi phỏng vấn thì nói một đằng, nào là môi trường xịn mịn, tuy áp lực nhưng leader rất tâm lý, hỗ trợ tận tình. mà khi vô làm thì toàn gặp thứ gì đâu không. nhất là con quản lý, đi làm mà mặc đồ như đi bar, quần đùi, giầy đôn , nói chuyện thì hỗn láo, mất dạy, khích bác, . . nói chung né gấp cái chỗ này",TRUE,TRUE,,
b113a4,1 năm trước,Công ty luôn trả lương đúng hạn là điểm cộng. Nhưng mình nghĩ công ty nên bớt bớt các hoạt động làm màu để giữ lại được benefit cho ae. Chứ benefit cắt ngày càng nhiều,Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,công ty luôn trả lương đúng hạn là điểm cộng. nhưng mình nghĩ công ty nên bớt bớt các hoạt động làm màu để giữ lại được benefit cho anh em. chứ benefit cắt ngày càng nhiều,TRUE,TRUE,,
7a4c9f,1 năm trước,"Cty chưa chậm lương baoh. điểm trừ là nghỉ trưa 1 tiếg, ít tăng lương cho ae. văn hóa thì hơi rườm rà bày vẽ, đầu tư nội bộ nhưng chán vkl chả đổi mới j toàn mấy gương mặt quen thuộc",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"công ty chưa chậm lương baoh. điểm trừ là nghỉ trưa 1 tiếg, ít tăng lương cho anh em. văn hóa thì hơi rườm rà bày vẽ, đầu tư nội bộ nhưng chán vkl chả đổi mới gì toàn mấy gương mặt quen thuộc",TRUE,TRUE,,
03f33e,1 năm trước,Review đọc ảo vãi lol như bot comment vậy,Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,review đọc ảo vãi lol như bot comment vậy,FALSE,FALSE,,
d6981a,2 năm trước,"Hết dự án cbi trả mặt bằng, chế độ cắt hết, đang cho ae nghỉ dần",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"hết dự án cbi trả mặt bằng, chế độ cắt hết, đang cho anh em nghỉ dần",TRUE,TRUE,,
d25dd3,2 năm trước,"môi trường ổn , leader giỏi & tốt chỉ dạy nhiều thứ , giờ giấc làm việc khá thoải mái , lương thưởng cùi bắp",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"môi trường ổn , leader giỏi tốt chỉ dạy nhiều thứ , giờ giấc làm việc khá thoải mái , lương thưởng cùi bắp",TRUE,TRUE,,
0978bb,2 năm trước,"Công ty còn xuất bản cả sách về văn hoá của công ty, nhưng không nói đến văn hoá đuổi người nhỉ? Đuổi thì nói thẳng là đuổi, phá hợp đồng thì đền tháng lương đi; đằng này lại bắt nhân viên nghỉ luân phiên ??? và chỉ được hưởng nửa tháng lương coi như đền bù. NÁT",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"công ty còn xuất bản cả sách về văn hoá của công ty, nhưng không nói đến văn hoá đuổi người nhỉ? đuổi thì nói thẳng là đuổi, phá hợp đồng thì đền tháng lương đi đằng này lại bắt nhân viên nghỉ luân phiên ??? và chỉ được hưởng nửa tháng lương coi như đền bù. nát",TRUE,TRUE,,
d06f88,2 năm trước,"môi trường ở đây ncl khá tốt, mình ko thấy toxic với nhau, mọi người rất hoà đồng, sẵn sàng support",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"môi trường ở đây ncl khá tốt, mình không thấy toxic với nhau, mọi người rất hoà đồng, sẵn sàng support",TRUE,TRUE,,
c58fb6,2 năm trước,"Cty tăng cường truyền thông nội bộ, nhưng giảm lương các a lead dự án, cắt bảo hiểm y tế cho những nhân viên chưa làm đủ 1 năm. :))) Làm gần 8 tháng mới tăng cho lương lên 2 tr (nếu không phải cty cắt bảo hiểm ae nghỉ nhiều thì chắc ko tăng đâu). Ban đầu lương 8 tr or thấp hơn. Thực tập không lương tầm &gt;5 tháng còn tùy dự án có về nhiều không, về nhiều thì lên sớm hơn chút đc. - Trước đó cty khá là tốt nhưng từ ngày đẩy mạnh nội bộ làm các hoạt động làm màu, rồi cắt giảm hoặc hạn chế tăng lương, đến mức cắt cả bảo hiểm y tế thì chịu rồi. -",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"công ty tăng cường truyền thông nội bộ, nhưng giảm lương các a lead dự án, cắt bảo hiểm y tế cho những nhân viên chưa làm đủ 1 năm. làm gần 8 tháng mới tăng cho lương lên 2 tr nếu không phải công ty cắt bảo hiểm anh em nghỉ nhiều thì chắc không tăng đâu . ban đầu lương 8 tr or thấp hơn. thực tập không lương tầm gt 5 tháng còn tùy dự án có về nhiều không, về nhiều thì lên sớm hơn chút được. trước đó công ty khá là tốt nhưng từ ngày đẩy mạnh nội bộ làm các hoạt động làm màu, rồi cắt giảm hoặc hạn chế tăng lương, đến mức cắt cả bảo hiểm y tế thì chịu rồi.",TRUE,TRUE,,
db5ed0,3 năm trước,"Tôi thấy cũng đc. Cty to 300 nv mà quan tâm đến đời sống ae thế này cũng ko nhiều. Lương trả đúng kỳ, có đánh giá tăng lương 6 tháng 1. Nhiều gái xinh :D",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"tôi thấy cũng được. công ty to 300 nhân viên mà quan tâm đến đời sống anh em thế này cũng không nhiều. lương trả đúng kỳ, có đánh giá tăng lương 6 tháng 1. nhiều gái xinh",TRUE,TRUE,,
695123,3 năm trước,"Công ty khá thoải mái về mặt thời gian, làm việc ở đây dễ được thăng tiến lên cấp cao hơn. Về mặt lương thưởng công ty cực kỳ tử tế OT, nghỉ bù, bù phép rất cẩn thận. Máy móc công ty cấp cấu hình cao màn hình ngon, ai làm FE thì được 2 màn ai làm BE thì được 1 màn. Nói chung về chế độ thì không có gì để chê cả.Vấn đề tồn tại: Công ty outsource nên có những lúc hết dự án, nói chung chuối hột nhất là khi hết dự án thôi. Chuyển hết con này sang con khác hoặc là ngồi chơiChốt: Công ty môi trường ngon lành, áp lực nhẹ nhàng, nhiều cơ hội. Xứng đáng làm việc lâu dài",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"công ty khá thoải mái về mặt thời gian, làm việc ở đây dễ được thăng tiến lên cấp cao hơn. về mặt lương thưởng công ty cực kỳ tử tế OT, nghỉ bù, bù phép rất cẩn thận. máy móc công ty cấp cấu hình cao màn hình ngon, ai làm fe thì được 2 màn ai làm be thì được 1 màn. nói chung về chế độ thì không có gì để chê cả. vấn đề tồn tại công ty outsource nên có những lúc hết dự án, nói chung chuối hột nhất là khi hết dự án thôi. chuyển hết con này sang con khác hoặc là ngồi chơichốt công ty môi trường ngon lành, áp lực nhẹ nhàng, nhiều cơ hội. xứng đáng làm việc lâu dài",TRUE,TRUE,,
45e9da,4 năm trước,"Lead cậy có tí kiến thức rồi đi dạy bảo những đứa ít kinh nghiệm hơn với giọng điệu rất khó chịu, hay nói đạo lý, đến mấy cái lỗi vặt cũng bắt bẻ trong khi éo cần hỏi tại sao lỗi đó lại làm như vậy, sau cãi nhau mới biết ổng tự coi mình đúng. Cãi nhau xong lại bắt bẻ cái lỗi nhỏ không thể nhỏ hơn. Mình làm được thời gian nghỉ luôn, sang công ty khác thoải mái hơn hẳnĐiểm cộng:Giờ giấc cứ lấy vân tay trước 9h làm đủ 8 tiếng phắnNghỉ trưa 1h ko lan man như công ty khác 1h30 rồi đến tối mới được vềNhiều gái xinh, nhiều dev ba dễ tính dễ nói chuyệnGiờ giấc phù hợp",Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,"lead cậy có tí kiến thức rồi đi dạy bảo những đứa ít kinh nghiệm hơn với giọng điệu rất khó chịu, hay nói đạo lý, đến mấy cái lỗi vặt cũng bắt bẻ trong khi éo cần hỏi tại sao lỗi đó lại làm như vậy, sau cãi nhau mới biết ổng tự coi mình đúng. cãi nhau ng lại bắt bẻ cái lỗi nhỏ không thể nhỏ hơn. mình làm được thời gian nghỉ luôn, sang công ty khác thoải mái hơn hẳnđiểm cộng giờ giấc cứ lấy vân tay trước 9h làm đủ 8 tiếng phắnnghỉ trưa 1h không lan man như công ty khác 1h30 rồi đến tối mới được vềnhiều gái xinh, nhiều dev ba dễ tính dễ nói chuyệngiờ giấc phù hợp",TRUE,TRUE,,
d14b16,4 năm trước,Công ty mà lấy trừ tiền nhân viên ra để lấy được thì cũng chả ra sao,Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,công ty mà lấy trừ tiền nhân viên ra để lấy được thì cũng chả ra sao,TRUE,TRUE,,
4851b4,4 năm trước,E đang định nộp cv vào mà thấy review ghê quá nên thấy rén có lẽ thôi,Newwave Solutions,outsource,51-150,16 Duong Dinh Nghe Cau Giay Ha Noi,e đang định nộp cv vào mà thấy review ghê quá nên thấy rén có lẽ thôi,FALSE,FALSE,,
