reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,review_content_cleaned,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Huy_verified
162c4f,3 năm trước,"Các bác cho em hỏi, em đang được nhắm vào vị trí vận hành cloud cho khách hàng của CMC TELECOM là Samsung SDS (ngồi tầng 9 toà CMC lun). Có bác bào tư vấn giúp em NÊN hay KHÔNG NÊN join không ạ?",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"các bác cho em hỏi, em đang được nhắm vào vị trí vận hành cloud cho khách hàng của cmc telecom là samsung sds ngồi tầng 9 toà cmc lun . có bác bào tư vấn giúp em nên hay không nên join không ạ?",FALSE,FALSE,,
e2d481,4 năm trước,"Mang tiếng tập đoạn mà pv củ chuối thiếu chuyên nghiệp. ko giới thiệu, chào hỏi trước khi pv ứng viên. hỏi mấy câu xong mất hút bỏ mặc luôn ứng viên ngồi chờ mà ko thông báo thêm 1 cái gì. tệ vcl.",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"mang tiếng tập đoạn mà phỏng vấn củ chuối thiếu chuyên nghiệp. không giới thiệu, chào hỏi trước khi phỏng vấn ứng viên. hỏi mấy câu ng mất hút bỏ mặc luôn ứng viên ngồi chờ mà không thông báo thêm 1 cái gì. tệ vcl.",TRUE,TRUE,,
f71f1d,4 năm trước,hóng bác nào đang làm dev ở trung tâm R&amp;D vào review với ạ? sếp oke ko các bác?? lương thưởng ra sao??,CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,hóng bác nào đang làm dev ở trung tâm r amp vào review với ạ? sếp oke không các bác?? lương thưởng ra sao??,FALSE,FALSE,,
55b8d4,4 năm trước,"Công ty khá ổn, môi trường văn hóa oke, làm đây được cái tiếng công ty lớn",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"công ty khá ổn, môi trường văn hóa oke, làm đây được cái tiếng công ty lớn",TRUE,TRUE,,
fd7f23,5 năm trước,"Thực sự là quy trình phỏng vấn thiếu chuyên nghiệp, phỏng vấn xong biết trượt cũng không có cái email thông báo. 1 in 5 tập đoàn viễn thông lớn nhất mà quy trình quá lủng củng",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"thực sự là quy trình phỏng vấn thiếu chuyên nghiệp, phỏng vấn ng biết trượt cũng không có cái email thông báo. 1 in 5 tập đoàn viễn thông lớn nhất mà quy trình quá lủng củng",TRUE,TRUE,,
610b4f,5 năm trước,"Công ty này không lớn như công ty cũ mình làm nhưng mấy ông bà phỏng vấn kiểu rất hách dịch, mịa ông bà không biết đọc CV à mà lúc tới phỏng vấn còn mỉa mai trường đại học của mình. Nếu cảm thấy xem thường hay quan trọng trường học đến vậy thì đừng gọi tôi đến phỏng vấn làm gì mất time của nhau, 1 tiếng thời gian quý giá để tôi làm việc khác còn ý nghĩa hơn.Tôi không biết ở công ty, anh chị tài giỏi cỡ nào, học từ đại học danh giá nào ra nhưng cũng đừng rảnh quá ko có việc làm gọi người ta đến xúc phạm như vậy chứ, ai cũng có lòng tự trọng cả. Đó là lần đầu tiên có người mỉa mai trường học của mình như vậy, mình đã khóc sau khi phỏng vấn. Cứ mỗi lần nhìn thấy dòng chữ CMC ở đâu đó là mình cảm thấy ớn rùi có cho tiền mình cũng ko bao giờ apply vào công ty này thêm lần nào nữa. Byeeeee",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"công ty này không lớn như công ty cũ mình làm nhưng mấy ông bà phỏng vấn kiểu rất hách dịch, mịa ông bà không biết đọc cv à mà lúc tới phỏng vấn còn mỉa mai trường đại học của mình. nếu cảm thấy xem thường hay quan trọng trường học đến vậy thì đừng gọi tôi đến phỏng vấn làm gì mất time của nhau, 1 tiếng thời gian quý giá để tôi làm việc khác còn ý nghĩa hơn. tôi không biết ở công ty, anh chị tài giỏi cỡ nào, học từ đại học danh giá nào ra nhưng cũng đừng rảnh quá không có việc làm gọi người ta đến xúc phạm như vậy chứ, ai cũng có lòng tự trọng cả. đó là lần đầu tiên có người mỉa mai trường học của mình như vậy, mình đã khóc sau khi phỏng vấn. cứ mỗi lần nhìn thấy dòng chữ cmc ở đâu đó là mình cảm thấy ớn rùi có cho tiền mình cũng không bao giờ apply vào công ty này thêm lần nào nữa. bye",TRUE,TRUE,,
3cbd8c,5 năm trước,"Mình cảm thấy thật sự mệt mỏi khi hằng ngày phải đối diện với máy tính. Có lẽ người năng động như mình ko thích. Đấy là cảm nhận khách quan, rất áp lực. Công ty nào cũng có với mục tiêu phát triển hơn mà. Dù làm đâu cũng có tốt có xấu thôi. Nên chọn hay không các bạn cứ suy nghĩ",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"mình cảm thấy thật sự mệt mỏi khi hằng ngày phải đối diện với máy tính. có lẽ người năng động như mình không thích. đấy là cảm nhận khách quan, rất áp lực. công ty nào cũng có với mục tiêu phát triển hơn mà. dù làm đâu cũng có tốt có xấu thôi. nên chọn hay không các bạn cứ suy nghĩ",FALSE,TRUE,X,TRUE
0e088c,5 năm trước,"Mình mới được CMC CMS cùng tầng vs Telecom. Không biết có bác nào đã từng làm ở CMS có thể chia sẻ giúp mình môi trường, công việc, lương thưởng ở đây không. Do mình tìm nhiều nơi nhưng ko thấy ở đâu review cả. Thank all",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"mình mới được cmc cms cùng tầng vs telecom. không biết có bác nào đã từng làm ở cms có thể chia sẻ giúp mình môi trường, công việc, lương thưởng ở đây không. do mình tìm nhiều nơi nhưng không thấy ở đâu review cả. thank all",FALSE,FALSE,,
c51a3d,5 năm trước,"Không biết môi trường làm việc với chế độ lương thưởng bên Dev thế nào các bác nhỉ. JD ghi những 14,15 tháng lương mà em xem review tranh đấu với không có thưởng bên CMC Global thấy hoang mang quá &gt;&lt;",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"không biết môi trường làm việc với chế độ lương thưởng bên dev thế nào các bác nhỉ. jd ghi những 14,15 tháng lương mà em xem review tranh đấu với không có thưởng bên cmc global thấy hoang mang quá gt lt",FALSE,FALSE,,
6c8106,6 năm trước,"Công ty ngon =))z , ae làm với nhau lầy hết sức =))z, nói chung phê.ê.ê.ê.ê",CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,"công ty ngon z , anh em làm với nhau lầy hết sức z, nói chung phê. ê. ê. ê. ê",TRUE,TRUE,,
14f634,6 năm trước,Ai làm tester ở cmc telecom cho e xin ít review vs ạ. HR gọi điện pass mà hoang mang quá,CMC Telecom,product,51-150,11 Duy Tan Cau Giay Ha Noi,ai làm tester ở cmc telecom cho e xin ít review vs ạ. hr gọi điện pass mà hoang mang quá,FALSE,FALSE,,
b08779,1 năm trước,Nó lại bỏ tiền xóa review rồi cty vẫn nợ lương vẫn nợ BHXH cùng 1 lũ Fgroup lò nó mà ra,Getfit,product,151-500,"Cao ốc H3, 384 Đ. Hoàng Diệu, P.6, Q.4, Thành phố Hồ Chí Minh",nó lại bỏ tiền xóa review rồi công ty vẫn nợ lương vẫn nợ bhxh cùng 1 lũ fgroup lò nó mà ra,TRUE,TRUE,,
5a8a04,1 năm trước,ko biết dạo này công ty còn trễ lương k ta,Getfit,product,151-500,"Cao ốc H3, 384 Đ. Hoàng Diệu, P.6, Q.4, Thành phố Hồ Chí Minh",không biết dạo này công ty còn trễ lương không ta,FALSE,FALSE,,
6cce63,2 năm trước,cty hay trễ lương. lại còn hay nổ,Getfit,product,151-500,"Cao ốc H3, 384 Đ. Hoàng Diệu, P.6, Q.4, Thành phố Hồ Chí Minh",công ty hay trễ lương. lại còn hay nổ,TRUE,TRUE,,
5647c7,4 năm trước,"Vài đứa làm ở đây nó cũng muốn nhảy đi công ty khác lâu lắm rồi. Tại nó chưa nói ra thôi, do công ty phúc lợi ngon. Còn lương thì quá tệ.",Vietlink,product,1/1/1950 0:00,67 Lê Lợi District 1 Ho Chi Minh,"vài đứa làm ở đây nó cũng muốn nhảy đi công ty khác lâu lắm rồi. tại nó chưa nói ra thôi, do công ty phúc lợi ngon. còn lương thì quá tệ.",TRUE,TRUE,,
f72c6f,1 năm trước,"phỏng vấn vị trí quản lý, phỏng vấn và trao đổi qua lại cũng 1-2 tháng, sau đó công ty im lặng và không hề có phản hồi gì cho người ứng tuyển. Cảm thấy cty làm việc rất thiếu chuyên nghiệp, ko đánh giá cao bộ phận tuyển dụng",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","phỏng vấn vị trí quản lý, phỏng vấn và trao đổi qua lại cũng 1 2 tháng, sau đó công ty im lặng và không hề có phản hồi gì cho người ứng tuyển. cảm thấy công ty làm việc rất thiếu chuyên nghiệp, không đánh giá cao bộ phận tuyển dụng",TRUE,TRUE,,
8ce1b4,2 năm trước,Mình làm ở LAB Ryobi 2th và quyết định không ký hợp đồng vì thấy môi trường làm việc quá nhảm nhí. Chia bè kéo cánh,TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam",mình làm ở lab ryobi 2th và quyết định không ký hợp đồng vì thấy môi trường làm việc quá nhảm nhí. chia bè kéo cánh,TRUE,TRUE,,
d9b0d7,2 năm trước,Mình không hiểu hồ sơ xin việc cần quyết định thôi việc làm gì vì mình đã nộp BHXH lấy thất nghiệp rồi. Không nộp thì công ty bảo bên thứ 3 thẩm tra phát hiện thiếu sẽ đuổi bất cứ lúc nào. Ủa có cần thiết ghê vậy không,TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam",mình không hiểu hồ sơ xin việc cần quyết định thôi việc làm gì vì mình đã nộp bhxh lấy thất nghiệp rồi. không nộp thì công ty bảo bên thứ 3 thẩm tra phát hiện thiếu sẽ đuổi bất cứ lúc nào. ủa có cần thiết ghê vậy không,TRUE,TRUE,,
080d50,2 năm trước,"Cty tệ nhất mà mình làm trong một số cty mình làm qua, tưởng lọt vô xóm giang hồ, trí thức học làm lưu manh, không khác gì cái chợ cá, chán không thể tả, một số quản lý như thằng nghiện, chửi cho đã cái mồm",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","công ty tệ nhất mà mình làm trong một số công ty mình làm qua, tưởng lọt vô xóm giang hồ, trí thức học làm lưu manh, không khác gì cái chợ cá, chán không thể tả, một số quản lý như thằng nghiện, chửi cho đã cái mồm",TRUE,TRUE,,
11ff19,2 năm trước,"Nói chung đi phỏng vấn thì cứ tưởng Cty nước ngoài chuyên nghiệp, pv song không nhận cũng im, không phản hồi có được nhận hay không. Thiếu chuyên nghiệp….như những cty bé ở VN",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","nói chung đi phỏng vấn thì cứ tưởng công ty nước ngoài chuyên nghiệp, phỏng vấn song không nhận cũng im, không phản hồi có được nhận hay không. thiếu chuyên nghiệp . như những công ty bé ở vn",TRUE,TRUE,,
1cbf65,3 năm trước,Phòng HR như cái chợĐám tuyển dụng không chuyên nghiệp,TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam",phòng hr như cái chợđám tuyển dụng không chuyên nghiệp,TRUE,TRUE,,
80a36a,3 năm trước,"mới vào thì mặt bằng chung lương cũng khá ok cơ mà phúc lợi của từng BU khác nhau, làm cho OP mà phúc lợi như cc so vs 2 BU kia. mới vô thì xác định cty như 1 cái chợ ráng bơi đc thì bơi. Muốn sống yên ổn thì chịu khó chọn đúng bè phái hoặc nghe lời sếp là sống lay lắt qua ngày !! làm Engineer mà vô dự án phải nhảy vô làm còn bần hơn cả công nhân !!",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","mới vào thì mặt bằng chung lương cũng khá ok cơ mà phúc lợi của từng bu khác nhau, làm cho op mà phúc lợi như cc so vs 2 bu kia. mới vô thì xác định công ty như 1 cái chợ ráng bơi được thì bơi. muốn sống yên ổn thì chịu khó chọn đúng bè phái hoặc nghe lời sếp là sống lay lắt qua ngày !! làm engineer mà vô dự án phải nhảy vô làm còn bần hơn cả công nhân !!",TRUE,TRUE,,
8d7f6e,4 năm trước,"Mình làm ở đây 18 months, mình trung lập cố gắng tránh va trạm nhất có thể và làm hết sức hết giờ là về ko tham gia vào các drama và cuối cùng cũng phải quyết định nghỉ, toàn phe cánh, mình người ngay nên ko hay ho gì trong mắt họ, sếp lại thích họ, haiiza ở đời thật khó, dù nghỉ chưa có job nhưng cũng quyết định quit, mình làm ở sx.",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","mình làm ở đây 18 months, mình trung lập cố gắng tránh va trạm nhất có thể và làm hết sức hết giờ là về không tham gia vào các drama và cuối cùng cũng phải quyết định nghỉ, toàn phe cánh, mình người ngay nên không hay ho gì trong mắt họ, sếp lại thích họ, haiiza ở đời thật khó, dù nghỉ chưa có job nhưng cũng quyết định quit, mình làm ở sx.",TRUE,TRUE,,
f2cc7b,4 năm trước,"Ngoài lương ngon ra thì vô xác định với tâm lý làm trâu làm bò làm ngựa mà còn bị các bp dẫm đạp đi là vừa. Ai cũng tranh đấu đạp lên nhau để đi. Muốn đi làm hệ bình yên thì né gấp, muốn cạnh tranh drama đấu đá mỗi ngày thì vô trải nghiệm đi các bạn trỏe",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","ngoài lương ngon ra thì vô xác định với tâm lý làm trâu làm bò làm ngựa mà còn bị các bp dẫm đạp đi là vừa. ai cũng tranh đấu đạp lên nhau để đi. muốn đi làm hệ bình yên thì né gấp, muốn cạnh tranh drama đấu đá mỗi ngày thì vô trải nghiệm đi các bạn trỏe",TRUE,TRUE,,
aff68d,4 năm trước,"Trong mấy cái BU thì CPT là cái công ty hủ lậu nhất, từ trên xuống dưới từ trái sang phải. HR với admin thì như bà nội bà ngoại, phải cung kính lạy lục thì mới mong làm được việc, tương tác giữa các bộ phận thì không thấy đâu, tương nhau vỡ đầu thì như cơm bữa. Công ty như kiểu công ty gia đình của mấy tầng lớp quý tộc, toàn dân làm công ăn lương mà tưởng như mình góp cổ phần vô đó. Vô làm vui vui kiếm ít vốn thì được, chứ làm lâu dài thì miễn đi, hủ lậu muốn xỉu.",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","trong mấy cái bu thì cpt là cái công ty hủ lậu nhất, từ trên xuống dưới từ trái sang phải. hr với admin thì như bà nội bà ngoại, phải cung kính lạy lục thì mới mong làm được việc, tương tác giữa các bộ phận thì không thấy đâu, tương nhau vỡ đầu thì như cơm bữa. công ty như kiểu công ty gia đình của mấy tầng lớp quý tộc, toàn dân làm công ăn lương mà tưởng như mình góp cổ phần vô đó. vô làm vui vui kiếm ít vốn thì được, chứ làm lâu dài thì miễn đi, hủ lậu muốn xỉu.",TRUE,TRUE,,
8309d7,4 năm trước,"Làm ở chi nhánh Ryobi. Cty như cái chợ, như chiến tranh trung việt. ra vô liên tục. Sếp trên thì không quan tâm, chủ yếu là đám TQ phe cánh còn là được",TTI Group - Techtronic Industries Việt Nam Manufacturing,product,,"9A VSIP II-A, đường số 27, khu công nghiệp Việt Nam – Singapore II-A, xã Vĩnh Tân, thị xã Tân Uyên, Tỉnh Bình Dương, Việt Nam","làm ở chi nhánh ryobi. công ty như cái chợ, như chiến tranh trung việt. ra vô liên tục. sếp trên thì không quan tâm, chủ yếu là đám tq phe cánh còn là được",TRUE,TRUE,,
68a69a,1 năm trước,"Môi trường trẻ và năng động nhưng bù lại lương thấp, tuỳ vào sếp của mấy chi nhánh thì luật khác với HR xuống. Trải nghiệm thì tốt nhưng sống tốt phải dã tâm nhé",Galaxy Cinema,product,151-300,63A Võ Văn Tần District 3 Ho Chi Minh,"môi trường trẻ và năng động nhưng bù lại lương thấp, tuỳ vào sếp của mấy chi nhánh thì luật khác với hr xuống. trải nghiệm thì tốt nhưng sống tốt phải dã tâm nhé",TRUE,TRUE,,
6570da,4 năm trước,Môi trường trẻ năng động nhưng lương hơi thấp,Galaxy Cinema,product,151-300,63A Võ Văn Tần District 3 Ho Chi Minh,môi trường trẻ năng động nhưng lương hơi thấp,TRUE,TRUE,,
4ea70d,4 năm trước,Môi trường trẻ năng động. Lương thấp hơn so với mặt bằng chung,Galaxy Cinema,product,151-300,63A Võ Văn Tần District 3 Ho Chi Minh,môi trường trẻ năng động. lương thấp hơn so với mặt bằng chung,TRUE,TRUE,,
0bd469,6 năm trước,"Công ty toẹt vời lắm luôn nha các bạn trẻ. Môi trường làm việc vô cùng thân thiện, sếp cực nice, đồng nghiệp cực dễ thương. Trên cả tuyệt vời nha mọi người ^^.",Galaxy Cinema,product,151-300,63A Võ Văn Tần District 3 Ho Chi Minh,"công ty toẹt vời lắm luôn nha các bạn trẻ. môi trường làm việc vô cùng thân thiện, sếp cực nice, đồng nghiệp cực dễ thương. trên cả tuyệt vời nha mọi người .",TRUE,TRUE,,
35f6ba,5 năm trước,"yêu ít phúc lợi, thưởng các dịp lễ không có, tết tây thưởng 500-1500k tuỳ cống hiến (2 năm trước, không biết giờ thay đổi chưa -.- ai ráng làm cả năm ăn cục thưởng chừng 5 tháng lương. lương broker = tối thiểu vùng với điều kiện chính thức mà chính thức = có thi CCHN. các phòng ban kinh doanh khinh khối support, hành như con.",HSC,product,301-500,76 Le Lai District 1 Ho Chi Minh,"yêu ít phúc lợi, thưởng các dịp lễ không có, tết tây thưởng 500 1500k tuỳ cống hiến 2 năm trước, không biết giờ thay đổi chưa . ai ráng làm cả năm ăn cục thưởng chừng 5 tháng lương. lương broker tối thiểu vùng với điều kiện chính thức mà chính thức có thi cchn. các phòng ban kinh doanh khinh khối support, hành như con.",TRUE,TRUE,,
a8b507,5 năm trước,"Công ty không có bất kì chế độ gì về tiền lương, bảo hiểm, hỗ trợ công việc, đào tạo nội bộ bài bản gì cho nhân viên môi giới mới. Người mới vào chủ yếu là toàn lũ amateur tự bảo nhau. Làm 7 tháng không lương, không hỗ trợ, không có kiến thức gì cả. Uổng phí thời gian, uổng phí tuổi trẻ. Không khuyến khích các bạn sinh viên mới ra trường vào đây (vào rồi ngu đi đừng trách :) )",HSC,product,301-500,76 Le Lai District 1 Ho Chi Minh,"công ty không có bất kì chế độ gì về tiền lương, bảo hiểm, hỗ trợ công việc, đào tạo nội bộ bài bản gì cho nhân viên môi giới mới. người mới vào chủ yếu là toàn lũ amateur tự bảo nhau. làm 7 tháng không lương, không hỗ trợ, không có kiến thức gì cả. uổng phí thời gian, uổng phí tuổi trẻ. không khuyến khích các bạn sinh viên mới ra trường vào đây vào rồi ngu đi đừng trách",TRUE,TRUE,,
e8cc3c,2 năm trước,"Em mới gửi CV cho phía công ty, cho em hỏi là công ty hiện tại có còn tệ như review hong ạ",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"em mới gửi cv cho phía công ty, cho em hỏi là công ty hiện tại có còn tệ như review hong ạ",FALSE,FALSE,,
4f71ca,3 năm trước,"Công ty lương thấp , OT không lương , các bạn Fresher/Junior không nên vào làm",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"công ty lương thấp , OT không lương , các bạn fresher junior không nên vào làm",TRUE,TRUE,,
46f826,5 năm trước,"Xin chào mn! Em dự định ứng tuyển vào đây mà đọc các cmt của anh chị từ 3 năm trước rồi, ko biết có anh chị nào apply thời gian gần đây tầm 1 năm ko cho em xin chút review với ạ. Em cảm ơn mn nhiều",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"xin chào mọi người! em dự định ứng tuyển vào đây mà đọc các cmt của anh chị từ 3 năm trước rồi, không biết có anh chị nào apply thời gian gần đây tầm 1 năm không cho em xin chút review với ạ. em cảm ơn mọi người nhiều",FALSE,FALSE,,
486baf,6 năm trước,"công ty như shit, làm ăn vừa chán vừa dở",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"công ty như shit, làm ăn vừa chán vừa dở",TRUE,TRUE,,
c0382a,7 năm trước,"Mới nghỉ cty đc một thời gian, nay mò lại thấy stt này, đánh giá công bằng là cty tốt, có đào tạo nhân viên đầy đủ, điểm hình là mình đi ra giờ form éo nào cũng có kaka.Trước khi nghỉ sếp còn kéo lại cho quà, giờ còn giữ, thấy vui vui.",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"mới nghỉ công ty được một thời gian, nay mò lại thấy stt này, đánh giá công bằng là công ty tốt, có đào tạo nhân viên đầy đủ, điểm hình là mình đi ra giờ form éo nào cũng có kaka. trước khi nghỉ sếp còn kéo lại cho quà, giờ còn giữ, thấy vui vui.",TRUE,TRUE,,
b766f4,7 năm trước,"Mấy chế bớt bớt đi, tui đây chưa thấy ai suốt ngày nói xấu sếp hoặc cty cũ mà thành công hoặc chí ít ra gì đó cả nhé. Tum ba tụm năm buôn chuyện, sao thấy giống mấy đứa con nít hay ngồi nói xấu giáo viên vậy ta, lớn hết rồi mà, hay đang hồi xuân?",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"mấy chế bớt bớt đi, tui đây chưa thấy ai suốt ngày nói xấu sếp hoặc công ty cũ mà thành công hoặc chí ít ra gì đó cả nhé. tum ba tụm năm buôn chuyện, sao thấy giống mấy đứa con nít hay ngồi nói xấu giáo viên vậy ta, lớn hết rồi mà, hay đang hồi xuân?",FALSE,FALSE,,
65b3d8,7 năm trước,"Công ty xàm, anh síp thích gái nên trai làng trừ trai vợ, trai cong đều kiếm chuyện chửi lên đầu lên cổ cho người ta tự nghỉ. Gái làng thì cũng đâu có vừa, cô account, chị content tranh sủng, tai bay vạ gió, đủ chuyện thị phi, sân si đây có đủ. Ai thích hóng chuyện thì nên vào, ai muốn tìm cho mình vùng trời thăng tiến thì đừng nên mất thời gian rồi kẻo lại bị mang tiếng xấu từ miệng đời gian ác",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"công ty xàm, anh síp thích gái nên trai làng trừ trai vợ, trai cong đều kiếm chuyện chửi lên đầu lên cổ cho người ta tự nghỉ. gái làng thì cũng đâu có vừa, cô account, chị content tranh sủng, tai bay vạ gió, đủ chuyện thị phi, sân si đây có đủ. ai thích hóng chuyện thì nên vào, ai muốn tìm cho mình vùng trời thăng tiến thì đừng nên mất thời gian rồi kẻo lại bị mang tiếng xấu từ miệng đời gian ác",TRUE,TRUE,,
c2a708,7 năm trước,"Cho xin ý kiến về cty với . Giờ giấc làm việc , môi trường thế nào ? OT có lương ?",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"cho xin ý kiến về công ty với . giờ giấc làm việc , môi trường thế nào ? OT có lương ?",FALSE,FALSE,,
d77253,7 năm trước,"Mỗi nơi đều có cái hay và cái dở tiêng của nó, mình cũng 1 thời là nhân viên cũ của Mangoads, mình bị đuổi khi không còn giá trị nữa chả làm gì sai mà vẫn bị đuổi :D , nhưng dù gì nơi đó cũng có nhiều kỹ niệm đối với mình, mình cũng k trách gì cả, bởi mỗi nơi cho ta mỗi kinh nghiệm khác nhau dù là tốt hay xấu. Ở đó mình được quen biết những người anh người em và người bạn mới :).",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"mỗi nơi đều có cái hay và cái dở tiêng của nó, mình cũng 1 thời là nhân viên cũ của mangoads, mình bị đuổi khi không còn giá trị nữa chả làm gì sai mà vẫn bị đuổi , nhưng dù gì nơi đó cũng có nhiều kỹ niệm đối với mình, mình cũng không trách gì cả, bởi mỗi nơi cho ta mỗi kinh nghiệm khác nhau dù là tốt hay xấu. ở đó mình được quen biết những người anh người em và người bạn mới .",TRUE,TRUE,,
7da0cf,7 năm trước,"Mấy bác dưới cứ nói quá! Ngoài việc ""sếp"" chơi dơ bị nhân viên kéo cả gia đình lên hỏi chuyện cho ra lẽ thì công ty đạt đủ 100 điểm nha.",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,mấy bác dưới cứ nói quá! ngoài việc sếp chơi dơ bị nhân viên kéo cả gia đình lên hỏi chuyện cho ra lẽ thì công ty đạt đủ 100 điểm nha.,TRUE,TRUE,,
ab111a,7 năm trước,"Các bạn khi bình luận về công ty xin hãy cẩn thận trong ngôn từ &amp; đề cao sự minh bạch.Bởi vì đôi lúc,Báo ứng nhãn tiền - Tai bay vạ gió,Các bạn nhé!",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"các bạn khi bình luận về công ty xin hãy cẩn thận trong ngôn từ amp đề cao sự minh bạch. bởi vì đôi lúc, báo ứng nhãn tiền tai bay vạ gió, các bạn nhé!",FALSE,FALSE,,
91d10e,7 năm trước,"Các cháu à, để bác nói cho các cháu nghe.Cty chúng ta có trở nên vẻ vang hay không, đội ngũ chúng ta có được sánh vai với các đội ngũ thuộc cường quốc năm châu hay không, chính là nhờ một phần lớn ở công lao học tập của các cháu.Nên đừng có hễ tí là than thở,nhé!.",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"các cháu à, để bác nói cho các cháu nghe. công ty chúng ta có trở nên vẻ vang hay không, đội ngũ chúng ta có được sánh vai với các đội ngũ thuộc cường quốc năm châu hay không, chính là nhờ một phần lớn ở công lao học tập của các cháu. nên đừng có hễ tí là than thở, nhé!.",FALSE,FALSE,,
a84564,7 năm trước,"MangoAds là môi trường tốt, học hỏi đc nhiều, toàn senior. Mọi người và giám đốc thân thiện",MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,"mangoads là môi trường tốt, học hỏi được nhiều, toàn senior. mọi người và giám đốc thân thiện",TRUE,TRUE,,
da32da,7 năm trước,MangoAds là nơi làm việc tuyệt nhất quả đất. Chúng tôi luôn luôn chiêu mộ anh tài tứ phương! Dô dô.,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,mangoads là nơi làm việc tuyệt nhất quả đất. chúng tôi luôn luôn chiêu mộ anh tài tứ phương! dô dô.,FALSE,FALSE,,
