reviewer_id,timestamp,company_name,company_type,company_size,company_address,review_content,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Long_verified
e7a7f9,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","với tình hình này khả năng không có tháng 13, 14 anh em ạ.",TRUE,TRUE,,
bcbc84,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",công ty đang bị hack à các bác? có ai biết thông tin gì không ạ,FALSE,FALSE,,
5ccde0,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","quy trình thì lằng nhằng, lắm luật lệ bắt request đủ thứ, đã thế sếp còn kiết sỉ",TRUE,TRUE,,
9d855a,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","nghe đồn công ty mới bị khách hàng kiện vì không hoàn tất nghĩa vụ trên hợp đồng, sắp ra tòa rồi có phim hay để coi",FALSE,FALSE,,
58b488,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","nủa năm quay lại xem công ty thế nào giờ vẫn còn layoff nhân viên à. mình làm ở hcm đơn vị d*(xin giấu tên). gần tết âm năm ngoái sếp kêu mình vào phòng riêng kêu em không hợp với công ty kêu mình viết mail nghỉ việc không lý do . mình cũng sốc nhẹ đi làm từ tháng 3 năm ngoái sắp được đủ 1 năm dc full tháng 13, 14 kêu nghỉ ngang như vậy ai mà chịu được .mình cũng liên lạc với hr , phòng tuyển dụng nhưng thái độ của họ thật tệ , mình cũng quyết định nghỉ , nhưng nộp sau ngày nhận được thưởng âm lịch. mẹ nhà anh scam tháng 13-14 của người ta còn định cắt thưởng âm 5m luôn à , còn tình người không . trong 30 ngày chuẩn bị cút mình còn bị dí task , mẹ nghĩ mà cay nhưng phần đó là mình làm cũng cố gắng hỗ trợ anh em cho xong .",TRUE,TRUE,,
5363c7,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",công ty ngu như bò để kinh doanh chung với kỹ thuật rồi bán hàng chéo thì không thích.,TRUE,TRUE,,
3d90b0,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",các sếp làm ơn cho iem xin 1 vài comment review về cmc h* nội phát.,FALSE,FALSE,,
6987ac,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",cũng không định viết đâu nhưng cảm thấy ứa nghẹn. cống hiến hết mình xong bị layoff. ok mình sẽ chấp nhận việc layoff vì performance kém nhưng cho mình hỏi tại sao cùng làm tuyển dụng nhưng bạn n***** h**g ng** kpi 7 tháng liên tiếp lúc nào cũng cuối bảng xếp hàng nhưng lại chỉ cắt giảm những bạn ở bên trên. l*** tin đồn giữa cặp kè giữa bạn và anh trường phòng có đúng chỉ để được tiếp tục làm. nghe nói cặp với nhau từ hồi ở công ty cũ? thực sự bất công nếu đã lấy lý do là cắt theo performance mà lại không đúng như vậy.,TRUE,TRUE,,
1ac5be,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",mấy em pmo samsung sds thái độ cực kỳ hãm. đ hiểu sao vẫn ngồi được ở cmc global ? làm ô uế cả cái cmc global,TRUE,TRUE,,
0cb674,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","ô đọc bình luận thấy than là layoff không được đồng nào? fpt layoff còn cho 2 tháng lương kìa? khiếp sợ quá đi ah, người của cmc chạy sang fsoft hết hài quá?",FALSE,FALSE,,
3663dd,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty càng ngày càng nát, giờ nghe danh cmc là các bên khác ngán tận cổ",TRUE,TRUE,,
a054e8,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",tình hình layoff sao rồi các bác? phúc lợi còn ổn không hay đã cắt bớt so với trước rồi? nghe nói layoff không đền bù làm rén quá. không dám nhận offer luôn,FALSE,FALSE,,
83317c,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",không biết em nttt trắng trắng xinh xinh đeo kính phòng hr tầng 3 đã có người đón đưa chưa thế các bác? ?,FALSE,FALSE,,
872660,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty đẩy rủi ro cho người lao động. trừ trường hợp bất khả kháng, còn không nên chọn môi trường khác. nếu đang làm việc trong cmc global nên tìm chỗ mới phỏng vấn, và khi pass thì nên chuyển.",TRUE,TRUE,,
2fb596,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","đợt layoff vừa rồi cho thấy cmc global đang bước vào giai đoạn suy thoái, vì thế những ai ở lại rất khó có hi vọng chế độ tăng lên, hoặc cải thiện về thu nhập. tìm mọi cách để không phải đền bù khi layoff cho thấy các bạn có thể sẽ mất quyền pháp định khi công ty gặp khó khăn. vì thế để an toàn các bạn nên chuyển môi trường, từ người đang làm việc, hoặc chuẩn bị layoff cần có kế hoạch sớm, và phỏng vấn các công ty khác sớm.",TRUE,TRUE,,
67fcab,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","ô** thợ code nói đúng nè. chờ đến khi layoff là hơi muộn rồi, mình sẽ thụ động trong phản ứng, và bị ép không nhận đủ quyền lợi. ngay khi thấy công ty giảm phát, doanh thu có vấn đề là đã phải có kế hoạch chuyển rồi.",FALSE,TRUE,X,TRUE
46565c,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",.net phỏng vấn như thế nào đó anh em,FALSE,FALSE,,
286739,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","tưởng thế nào lúc vào thì săn đón, hết dự án gọi vào nói khéo ra điều bảo mình chủ động nghỉ, cũng kêu phúc lợi sẽ nhận đầy đủ, cuối cùng chả có khoản đền bù nào. giờ review đánh giá khách quan đầy các trang, thằng nào ngu mới lao đầu vào",TRUE,TRUE,,
49e97c,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty này có layoff backoffice không mọi người? có ai biết gì về các team backoffice ở đây không ạ, cho em hóng với",FALSE,FALSE,,
3d4ed0,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",em đang tính apply vào phòng tuyển dụng nhưng đọc thấy rén quá. mọi người cho e hỏi bên bo có khác so với bên dev không ạ?,FALSE,FALSE,,
668451,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",em đang tính apply vào phòng tuyển dụng vì thấy có tin đăng tuyển nhưng đọc review thấy mọi người kêu layoff quá trời. không biết tin tuyển là thật và có cần lưu ý gì không ạ,FALSE,FALSE,,
0e51a5,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","phòng pháp chế thì sao ạ? có nên apply không mng? em tìm hiểu thấy tuyển quanh năm, cũng do layoff ạ?",FALSE,FALSE,,
a7cb06,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","đúng rồi giỏi không phải layoff, mấy thằng đứng đầu giỏi quá đến mức công ty không phát triển nổi, thậm chí còn không có việc, dự án không có, nguồn thu sụt giảm ... dẫn tới layoff hàng loạt. mấy thằng không bị layoff do ""quá giỏi""",TRUE,TRUE,,
98b622,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","anh em cho hỏi phòng mobile dkr1 tình hình thế nào? có khắm quá không nhỉ, em đang định thả cv vào đây, anh em cho xin cái review phát, nghe đồn làm với khách hàn",FALSE,FALSE,,
62851c,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","quá trời quá đất phốt mà mấy con lòi vẫn ứng tuyển nhiệt tình để chúng nó gạt, rồi quay ra chửi nó sống tệ. công ty dở 1, ứng viên dở 10",TRUE,TRUE,,
9cf772,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",tính tiền. này thì không đủ kí tự,FALSE,FALSE,,
204977,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty đang gặp phốt lớn về không làm đúng luật, lươn lẹo để layoff nhân viên, anh em nào muốn apply thì cân nhắc nếu không muốn rước họa vào thân",TRUE,TRUE,,
508955,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",em 1.5 kinh nghiệm phỏng vấn deal 18 có được không ạ,FALSE,FALSE,,
971397,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",sau khi nghỉ ở cmc thì bao lâu nhận được sổ bảo hiểm vậy. theo luật là nhanh nhất 7 ngày và chậm nhất 30 ngày sau khi nghỉ việc mà mình nghỉ hơn 2 tháng rồi vẫn chưa có thông tin. tập đoàn lớn mà làm ăn lâu la rề rà,TRUE,FALSE,X,TRUE
2e62ad,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","cho mình hỏi là tiền thưởng dự án là bao nhiêu và tính như nào vậy ạ? mình thấy dự án khách quản lý mà công ty thêm nhiều người ngoài vào quá, không biết có phải để chia thưởng không? mình thì từ khi vào dự án tới giờ chưa thấy thưởng gì",TRUE,FALSE,X,TRUE
30ad40,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","mình đã nghỉ việc hai tháng tại công ty mà đến thời điểm hiện tại công ty vẫn chưa gửi thông tin rút sổ bảo hiểm cho mình. trước đó liên quan đến vấn đề thuế thì mình đăng kí thuế tại công ty nhưng đến thời điểm quyết toán thuế mới phát hiện bản thân chưa được cấp mã số thuế. ủa công ty lớn mà làm ăn thế hả? sao lúc đầu ép người khác nghỉ việc nhanh lắm mà sao đến cái sổ bảo hiểm thì lâu thế? không tự động xin nghỉ thì bảo đừng để bị đánh giá xấu trên cv, thật sự nên né vl luôn ý. điều quan trọng là đừng nên vào, hãm lắm",TRUE,TRUE,,
ae5f99,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty bán cả data nhân viên cho mấy bên lừa đảo với cho vay mà cũng đòi chặn cái nọ cái kia, policy này nọ. đúng là đói ăn vụng túng làm liều.",TRUE,TRUE,,
693de3,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","cho hỏi công ty có bán dữ liệu thông tin cá nhân của nhân viên cho ngân hàng không vậy ? chứ bữa giờ cứ bị shinhan nhắn với gọi hỏi vay tiền suốt, còn biết làm việc ở cmc nữa.",TRUE,FALSE,X,TRUE
197a5f,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",mọi người ai từng làm ở du33 phía samsung sds rồi cho mình hỏi làm đây có ổn không ạ?,FALSE,FALSE,,
49ba4a,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",đi onsite khách hàng hỏi ra mới biết khách hàng cho 5 triệu nhưng cmc chỉ cho 1 triệu mặc dù đi xa hơn công ty 30 cây số ?,TRUE,TRUE,,
fee3cf,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",công ty lươn lẹo lừa đảo mấy vụ layoff không đền bù thế mà vẫn có mấy thằng lên hỏi để chuẩn bị vào nhỉ,TRUE,TRUE,,
c2de23,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty vừa ra kỷ luật lao động với 132 điều- thật không thể tin được, anh em nhớ đọc kỹ & follow để giúp công ty sẽ sớm soán ngôi top 1 ito của fsoft !",TRUE,TRUE,,
db873b,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","ô** dũng cto bên này giờ sang hết bên bọn auto22h để làm mmo build cả dàn server cả ngàn con tháng kiếm cả cả cụ, bỏ bê anh em dev, giờ còn layoff nhiều nghĩ mà chán",TRUE,TRUE,,
b792e4,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","c** độ kém, các phòng ban đấu đá nhau, dự án không có, layoff không đền bù, bọn nhân sự tuyển người toàn bánh vẽ để lùa gà.",TRUE,TRUE,,
0117f4,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","em mới phỏng vấn bên cmc global. phỏng vấn xong n cho 1 bộ câu hỏi phỏng vấn tiếp onsite bên samsung. l*** làm onsite có lâu dài được không, đọc review thấy toàn layoff mà rén quá. biết là n fake cv gây áp lực ăn lương mình nhưng cũng chịu thôi.",TRUE,TRUE,,
a3bb22,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty có bán data của nhân viên cho bọn shinhan không vậy. mà 1,2 hôm lại nhắn tin gọi điện thoại làm phiền, hỏi có nhu cầu vay tiền không? bày lắm trò ký đủ thoả thuận bảo mật thông tin xong làm thế với nhân viên cũ? đã layoff không đền bù rồi thì thôi đi. có mấ*t dạy quá không vậy",TRUE,TRUE,,
a9298c,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty tồi nhất từng thấy: - không có dự án layoff nhân viên không một đồng đền bù nào, đã vậy còn bắt nghỉ ngay khi chưa đầy 1 tháng nữa => làm khó nhân viên không đủ thời gian để tìm việc mới - sau khi layoff thì chưa hết khốn nạn còn bán thông của nhân viên cho bọn nào đấy suốt ngày gọi điện với kết bạn zalo, nhắn tin zalo làm phiền",TRUE,TRUE,,
8d6ee1,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","là một trong những nạn nhân bị layoff. thời điểm này, khuyên thật đừng vào cmc",TRUE,TRUE,,
7317f6,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","làm việc tốt nhưng vẫn bị layoff, khuyên thật đừng vào cmc",TRUE,TRUE,,
c1f1e9,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","mấy anh làm ăn khó khăn đến nổi phải bán thông tin nhân viên của mình cho công ty tài chính shinhan hả mấy anh. công ty công nghệ ""top2"" mà làm ăn bát nháo vậy mấy anh? ăn tiền layoff chưa đủ hả hay sao phải làm mấy cái trò này.",TRUE,TRUE,,
7667b6,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",công ty mất dạy bị layoff rồi mà còn bán thông tin mình cho shinhanspam khủng khiếp,TRUE,TRUE,,
bae999,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty bắt nhân viên ký thỏa thuận b** mật thông tin, nhưng lại bán thông tin của nhân viên cho n*** h***, công ty tài chính....",TRUE,TRUE,,
e4fe90,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","tự dưng sau tầm tháng 3 tháng 4 năm nay mình bị số lạ spam liên tục, không hiểu bị leak sđt ở đâu trong khi mình rất kỹ, sẵn vụ thấy phốt layoff này quay lại xem công ty cũ được review như nào thì hóa ra rất nhiều anh em cũng bị",TRUE,TRUE,,
a43cd3,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",nghe nói không có dự án thì công ty giả lương cơ bản để cho tự chán rồi tự nghỉ hả moik người,FALSE,TRUE,X,FALSE
f206da,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","đánh giá âm sao luôn chứ 1 thì hơi nhiều. công ty bắt chước fpt mà không tới. mang chuẩn iso27001 isms mà lại đi bán thông tin nhân viên. không có dự án mà tuyển vào ầm ầm rồi layoff không đền bù. về công việc, môi trường thì mấy bạn đọc những đánh giá 1 sao là chuẩn hết. lời khuyên không vô đây trong thời gian kinh tế như này.",TRUE,TRUE,,
6cef21,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","nghỉ việc được 1 thời gian nhưng team cũ vẫn đi chơi, có cả mấy anh em bị layoff. xin nghỉ vì có những cơ chế không hợp nhưng công ty nó cũng không đến nỗi quá tệ hại đâu. được cái lúc còn làm sếp và anh em rất support. cứ phỏng vấn gặp sếp trực tiếp rồi cân nhắc",TRUE,TRUE,,
3cb5f8,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","công ty không nhiều senior, vô đây tự học là chính nha. team bị layoff đợt rồi nên mỗi người làm nhiều việc hơn trước, nhưng ít người đồng nghĩa là mấy ông dc giữ lại có khả năng cao trở thành key member, . phù hợp với các anh em có khả năng tự bơi, không thì dễ nản lắm",TRUE,TRUE,,
ea51f8,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","hello mọi người, trước mình cũng review một lần về vấn đề bảo hiểm xã hội rồi cơ mà đến giờ là gần 3 tháng rồi mình vẫn chưa nhận được lịch đi lấy sổ. b** là gửi số đi chốt rồi nhưng mà ủa alo gửi đi chốt mà tận 3 tháng vẫn chưa chốt xong là như nào? lúc ép người ta nghỉ việc nhanh lắm mà sao mỗi cái sổ giải quyết lâu thế công ty như cc ấy, khuyên thậy đừng vào hãm lắm",TRUE,TRUE,,
f07097,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","- c** độ, phúc lợi: khá đa dạng, rõ ràng - thời gian làm việc, môi trường trẻ, khá thoải mái để phát triển, nên sẽ phù hợp với các bạn nào có định hướng làm pm hoặc team lead vì chưa có nhiều senior lắm nên cơ hội trở thành key member cao. - vì làm outsource nên làm việc dựa theo dự án, có dự án thì tha hồ làm, còn không có thì chịu khó ngồi chờ, không chờ dc thì tìm chỗ khác thôi các dự án đa dạng, nhiều domain nên không lo bị chán nha.",TRUE,TRUE,,
6da1e8,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",mang tiếng công ty to nhưng vẫn còn rất chán từ quy định nội bộ cho tới tool teo các thứ. dc cái không chậm lương và nếu làm tốt thì ngoài thưởng tết 5 củ ra sẽ có riêng 2 tháng thưởng kpi nữa,TRUE,TRUE,,
ce6833,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","review kỳ 1 thấy rớt kpi thảm hại, không biết khi nào mới lại được full tiền kpi như mấy năm trước đây",TRUE,TRUE,,
98ff56,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","n** vặn ta tuyển cho kỹ vụ lương thưởng, package. hỏi xem lương 13, 14 là như nào nhé, đừng qua loa rồi sau tiếc của. tôi bị rồi đấy, vỡ mộng. mà thôi tôi ngu thì tôi chịu, giờ bị layoff rồi, rút kn cho công ty sau giờ nhắc các bạn sắp vào làm thôi",TRUE,TRUE,,
d97b9e,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","không biết sao chứ vào phải cái d* dự án tù thật, mãi không có nổi slot join dự án cho anh em, rồi giờ bị layoff",TRUE,TRUE,,
f04969,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","- giới thiệu về bản thân chút. mình là dev mobile đã làm ở tập đ*** gần 2 năm. tuy nhiên, hiện tại mình đã và đang chạy sang be được 2 dự án. điều này thì không vấn đề vì chuyên môn nào mình cũng đủ khả năng (ở mức đánh giá cao).- vấn đề bức xúc:hiện tại, bất cứ ai có ý định vào cmc thì thôi ngay nhé. rule đi muộn của công ty 1 phút thì xác định là mất 2 tiếng (cũng không hiểu thằng/con ra cái rule này nó từ công ty gia đình nào vào). nhưng bạn cũng chưa chắc được về sớm đâu ạ. về là bị claim vì không cống hiến. đến đoạn này thì bức xúc đ chịu được luôn.b*** thường những ngày trước có đi muộn 1 - 2 phút thì tổng thời gian đi muộn không nổi đến 1 tiếng trong tháng. bù lại, chúng mình cống hiến cho công ty gấp rất nhiều lần số đó, chưa khi nào về trước 18h. tổng thời gian cống hiến trong tháng có khi lên tới vài ngày. ấy vậy mà hiện tại có cái rule là không biết bạn đi muộn bao nhiêu phút. nhưng ít nhất chúng tôi xin bạn 2 tiếng đã (các bạn phải giải trình đi muộn mỗi lần 2 tiếng). nếu bạn không giải trình thì sau 4 lần nghỉ việc.kể chuyện: hôm này là một ngày mưa rất to. mình đã đi sớm, cũng cố gắng phóng nhanh để tới công ty. nhưng, thấy có đứa bé được đèo trước mình không may va chạm ngã, mình cũng định thần đi từ từ lại. phía sau còn gia đình nhỏ trên vai. khi đến công ty thì chậm hai phút, đúng hai phút thôi ạ. n**** là bạn sẽ phải mất 2 tiếng cống ra để giải trình. sẽ chẳng có gì nếu mình về sớm 1h58 phút đề bù vào. nhưng ối dồi ôi thay, ông pm của mình lại nói rằng ""các em về như vậy thì nhỡ có người cần em trợ giúp, có vấn đề thì sao?"". sau đó là một vài trao đổi qua lại trong đó có nhiều câu anh khiến em giật mình ""anh không quan tâm"".giật mình khi mà đáng nhẽ cai phải bảo vệ thợ, đăng này sếp nhỏ lại không có tiếng nói nào bênh vực cho việc công ty lấy 2 tiếng nhưng lại đòi làm không công. hai tiếng là tiền, là bỉm, là sữa, là bữa cơm. tập đ*** đòi cống hiến nhưng vẫn ăn chặn tiền của nhân viên. đòi nhân viên ý thức, có trách nhiệm nhưng tập đ*** có cái rule như công ty gia đình, cái rule của một đứa thiểu năng, thất học. v*** n** có cái đáng sống, đáng gìn giữ là cái chữ ""tình"" t** nhưng, ông vác cái rule t* bản chuẩn bóc lột để lấy tiền từ nhân viên ạ. ***cái đứa ra cái rule này có con, có cháu thì bảo nó ráng sống cẩn thận, nhỡ bề có vấn đề gì trên đường thì không ai giúp đâu ạ. em bận đến cho kịp giờ làm. nhà mình cũng nên cho con đi ô tô không là nhân viên vội quá nó tông cho đấy. ***còn sếp nhỏ của em thì ""em hơi buồn, nhưng anh cũng có lý của anh, em sẽ vẫn cứ làm đúng trách nhiệm, và anh cứ an tâm, các dự án nếu có em làm cho anh, thì sẽ làm hết mình trong khuôn khổ của công ty"". *** còn nói về trách nhiệm: chúng em vẫn là những người rất tâm huyết, có thể bọn em đi trễ 1-5p nhưng chưa khi nào chúng em về trước 18h. tổng thời gian bọn em đi trễ trong 1 tháng tính theo giờ. nhưng tổng thời gian bọn em làm thêm cuối ngày cho kịp deadline của các anh là tính theo vài ngày ạ. chứng cứ thì em sẵn sàng mở cho anh xem logtime công việc. cũng vì công hiến mà đến khi về nhà thì con em cũng ngủ rồi, thời giờ cho gia đình nào có đâu anh? thời giờ đó cũng có kiếm thêm được cái kẹo hay tương lai cho các con đâu. phải làm không công cho anh đó ạ, cái mà các anh gọi là cống hiến.***hôm nay, là ngày tức nước vỡ bờ. tập đ*** chơi theo rule này thì buộc những n*** v*** t** h**** sẽ chơi đúng luật. và ngoài ra đây cũng chỉ là 1 trong hàng ngàn những cái rule kì cục, giống như quan trên ngồi xơi nước nghĩ ra luật vậy. xa dân quá!p/s l* do không nên vào:- nếu mọi người logtime giải trình mà công ty không duyệt là các bạn cũng xác định bị dính 1 gậy, gây 1 văn bản, gậy 2 giảm xét tăng lương nhiều nhất 6 tháng. gậy 3 xin tiền và gậy 4 đuổi việc. vậy nên, chỉ với rule đi muộn thôi là cũng có thể mượn có chèn ép cho các bạn nghỉ việc khi không có dự án rồi.- mang tiếng tập đoàn nhưng các bạn có thể thì vào sun* hay các tập đoàn khác. chứ đừng vào tập đoàn này. tập đoàn này cũng áp dụng cách lách luật (mặc dù chúng tôi là khối sản xuất): lương khi các bạn deal ấy ạ, chia làm lương cơ bản và thưởng, hỗ trợ, ăn uống. để làm gì các bạn biết rồi đó. một khi muốn cho các bạn nghỉ, thì các bạn chỉ được ăn lương cơ bản, đì các bạn đến ngỏm luôn.- khu làm việc không cố định đâu ạ. ở đây không phải là cố định trong dự án mà là khu làm việc ấy ạ. tháng này công ty ở đây, nhưng tháng sau công ty lại phải di dời ra chỗ khác. bạn lại thêm một vài công việc không công.- công ty chặn chết tất cả các link, thậm chí sdk upgrade hay update thôi cũng phải tạo request để mở host. nhưng nó có phải là public để mọi người thấy host đâu mà tạo request ạ. rồi mất cả ngày để bên it hỗ trợ, chậm deadline thì các bạn chịu.- hiện giờ các dev kỳ cựu thì có, mà tâm huyết và giỏi bay hết rồi. các nhân viên cũng chờ đến lương 13 thì cũng đi thôi ạ. vào không còn người giỏi hướng dẫn các bạn đâu.- làm ăn thì bát nháo, láo với khách. đối xử tệ với nhân viên. hai đầu tự chặn như vậy thì sớm muộn tập đoàn cũng bay màu.- các bạn quên thẻ, quên không mặc áo thứ 2 (mặc áo để quảng bá tập đ*** free), quên không tắt màn hình máy tính, quên không tắt case máy tính và vô vàn các rule khác. t**, tối thiểu xin các bạn 500k. không nghe nhầm đâu ạ. tối thiểu 500k trong khi lương thì 1 năm tăng được 1 giọt, rồi ít nhất sau 1 năm từ lúc vào công ty mới chuyển sang giai đoạn xem xét tăng lương ở kỳ tiếp theo. nếu trong tháng tái phạm ở các mức tiếp theo các bạn sẽ bị mất vài triệu đến vài chục triệu và sa thải, tùy theo các loại rule, mức độ và số lần tái phạm.tập đ*** không còn là tập đ*** đáng để mình cống hiến n** ngày trước nữa rồi.",TRUE,TRUE,,
51b5e5,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","mình thấy quy định bảo mật mới vẫn còn ít chán so với hồi làm trong dự án gdc, gò bó hơn nhiều. mấy yêu cầu đó là cơ bản, nhưng tại it triển khai hơi fail nên gây ức chế thôi. mấy tháng quen ngay ý mà",TRUE,TRUE,,
fa9b70,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",rảnh rang lên đọc review vui ghê. thấy đang tuyển sales gấp rút để lùng dự án. cũng mong sớm có dự án về để làm chứ ngồi không thì cuối năm thưởng cũng bèo bọt,TRUE,TRUE,,
526859,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",công ty sida nha mọi người né đi không layoff đấy,TRUE,TRUE,,
1f4f1f,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi","t*** sư công ty gì vào toàn thấy bị các bank làm phiền, không hiểu thông tin ở đây nữa",FALSE,FALSE,,
0f5045,2 năm trước,CMC Global,outsource,151-300,"Lot C1A, Dich Vong Hau Cau Giay Ha Noi",e vừa mới được offer vị trí system engineer. nhưng nghe nói môi trường bên đấy hơi gò bó nên cũng phân vẫn không biết chuyển không. e đang làm công ty nhà nước môi trường cũng khá thoải mái nhưng lương thấp hơn 1 chút,FALSE,TRUE,X,FALSE
