reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,is_review_gpt-5,is_review_gpt-120b,human_verified
8f9f37,4 năm trước,"zui lắm anh em ơi.nhận được rau, củ quả, g** v* đ** đ* nè. ai ở tphcm ai nhận được giống tui hông nè.cảm t* blđ công ty nha.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
4b785d,4 năm trước,ủa trên nhóm có nhắn mà ta? sao không vô dky sớm. chúc bạn may mắn lần sau,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
edcef1,4 năm trước,"thấy mọi người khoe rau mà hôm đó mình không kịp đăng ký, hờn ghê luôn.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
df863d,4 năm trước,"eo ôi. lắm rồi lên đây chém gió tý nào.dịch đang cang thẳng được ban lãnh đạo công ty ủng hô rau xanh, gia vị đủ kiêu...gói gém xinh xinh nữa. cảm động ghê hôn. cảm ơn bld lắm ạ.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,FALSE,X
c8770d,4 năm trước,"anh em ở đây vui lắm, sếp quan tâm đến đời sống anh em.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
bdb0cc,4 năm trước,"cũng ngon, dịch còn có hỗ trợ rau sạch nữa. love, love, love",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
62497c,4 năm trước,t**** dịch này không được tăng lương ai dè ngoài mong đợi..,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
5f2fc6,4 năm trước,"mình thấy rất ổn khi ở đây, còn người không làm được việc ăn tục nói bậy , bóc phét muốn làm ngôi sao, hay đại ca mất dạy thì không hợp",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
e216f6,4 năm trước,"mình làm vp1 ghét â* nt , nhưng được cái chính sách công ty ổn. rõ ràng, lương bổng, thường dự án cũng ngon.chứ không có chắc nghỉ xong ra đường chặn thằng đàn bà đó cho trận.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
781287,4 năm trước,công ty luôn thay đổi để hợp tác win-win,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
55338b,4 năm trước,"zui lắm luôn. được ủng hộ rau xanh trong lúc rau mình mua mấy ngày không có,thanks",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
a25b89,4 năm trước,"dịch bùng lên cao, việc cũng ít lại. may mà vẫn được nhận full lương, còn được hỗ trợ rau, gia vị.cảm thấy biết ơn splus nhiều lắm",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
c86087,4 năm trước,"ngày 6k-7k này sao làm ăn được đây ta?cuồng chân, mai mốt gặp nhao liệu chân sút cuả mình còn cừ không nữa.nhớ cld bóng đá lắm rồi.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
305791,4 năm trước,"mặc dù dịch bệnh khó khăn, nhưng anh em vẫn nhận lương đầy đủ.cv thì ít hơn ngày thường nhiều.còn được hỗ trợ rau, củ quả...",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
7a9c96,4 năm trước,"lần đầu nhận được ủng hộ. rau, củ, quả...vui ghê.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
619d76,4 năm trước,"rau từ công ty ủng hộ tươi lắm nè, có chanh, sả, ớt, rau sống, hành, ngò,củ quả có tất.gói đẹp.bld chu đáo ghê ta ơi.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
b2bd42,4 năm trước,"đầy đủ rau, củ, quả...ấm lòng ghê. cảm ơn bld nhìu nhìu?",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,FALSE,X
76a517,4 năm trước,? có rau nha cả nhà.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
ee22f0,4 năm trước,"có cả rau thơm, rau sống, rau càng cua.... nhiều rau xanh bầu bí khác.dịch tha hồ bày nấu nướng. ô** xã bảo. q** hóa quá?",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
1e8828,4 năm trước,"dự án toàn đòi phải OT, nhưng không trả tiềnpm chả có kiến thức,ban lãnh đạo thì toàn nói phét",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
30602c,4 năm trước,"mình thấy bây gời 1 đồng cũng quý. người thân mình thất nghiệp, mà tiền mở quán trả mặt bằng không giảm. ai biết có chổ nào ủng hộ chỉ mình với , hoặc có việc làm online đàng hoàng chỉ mình với ạ. cảm ơn nhiều",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
34e9a2,4 năm trước,"tình hình dịch còn căng, lúc đầu làm ở nhf thấy không hiệu quả, giwof làm quen thấy bt.nhưng buồn lắm. trầm cảm mất thui. giống như mình đnag bị nhốt vậy",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
919392,4 năm trước,"lúc này ở nhà có việc làm là hạnh phúc với tôi rồi. vợ thất nghiệp, gai đình anh trai thất nghiệp. nhận được hổ trợ công ty về chia 3, chia 4. mình thấy mình còn may mắn lắm",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
cf3795,4 năm trước,bạn nhăn tin hỏi hr xem nha. chứ khi nào có thì đăng ký à.bữa mình có đk nè. công ty hỗ trợ bịch bự. ăn được 5 ngày á.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
af3f64,4 năm trước,"sáng này có đang ký rau không cả nhà, bữa trước không đăng ký. dịch này còn dãn cách dài dài. công ty hổ trợ rau đến ngày nào vậy cả nhà?",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
3e4d70,4 năm trước,"nghe nói cuối tuần sau, nghe đồn vậy .mình không thuộc diện ưu tiên mà.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
b459e5,4 năm trước,tuần sau có vacxin chưa anh em? cần lắm vacxin,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
f9e8dc,4 năm trước,"công ty bữa này có chính sách trả OT bằng rau anh em ah, tôi đã được công ty trả OT bằng rau nhưng nuốt không trôi",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
7c57ba,4 năm trước,"c** bọc rau công ty ship ủng hộ mà mừng rơn. lâu rồi không mua được rau xanh. canh me vinmark từ sang đến chiều mà người đông như kiến.công ty còn ủng hộ tiền điện làm việc tại nahf cho anh em.nên chúng ta thật may măn có việc làm, lương đầy đủ con được ủng hộ thêm nên hãy giúp đỡ nhưng người đang thất nghiệp, đang chật vật kiếm từng miếng ăn nhé.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,FALSE,X
25b592,4 năm trước,"nghe đồn hỗ ban lãnh đạo công ty hỗ trợ tiền điện làm tại nhà nữ đó anh em.vừa hỗ trợ rau, hỗ trợ tiền điện. verry good.trong khi bạn mình đang thất nghiệp ngoài kia.đứa thì làm tại nhà công ty chỉ trả tiền 70%. còn 30% ủng hô công ty nó. mình thật may mắn.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
ac60b1,4 năm trước,không ngờ nhận được nhiều rau xanh từ công ty quá. để giành ăn cả tuần.thank you very much splus,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
53be3b,4 năm trước,một miếng khi đói bằng 1 gói khi no. cảm ơn ban lãnh đạo hỗ trợ rau kip thời cho member.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,FALSE,X
ca78a6,4 năm trước,"nghe nói cuối tháng 7 được tiêm vacxin có không anh em.chờ sốt ruột, ngày trên 3000 ca đứng ngồi không yên.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
e235e6,4 năm trước,mình đang ngóng vụ vacxin,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
6e0460,4 năm trước,"mình mới nhận rau hôm qua nè, ngon lắm.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
b7e341,4 năm trước,"c* tuần đi loanh quanh tìm rau xanh, toàn củ quả giá trên trời. dưa leo 60k/1kg.tự nhiên nghe thông báo công ty hỗ trợ rau cho nhân viên, ai cần đăng ký rau ship tận nhà. cảm động quá. cảm ơn lãnh đạo đã quan tâm",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
43418e,4 năm trước,mee to. nhận được rau rồi nha bà con. công ty có chính sách thiết thực biết nhân viên đang khó khăn .,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
ed20f9,4 năm trước,mình cũng nhận được rau ủng hộ của công ty. thấy ấm lòng khi không bvieets mua rau ở đâu,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
e033f5,4 năm trước,mình đã nhận được rau ủng hô từ công ty. cảmơn lãnh đạo đã quan tâm khi cả tuần em không mua được cộng rau xanh nào.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
2979ee,4 năm trước,khu quý zị ổn không ạ? nghe ngàn người nhiễm hoang mang. chúc quý zị bình an.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
d30ec1,4 năm trước,l** là tôi đâyxin kể về người chiến sĩ già tuấnkhiến bao người em nhỏ hậu phương khổ đau...bào nhân viên.bao nhiêu thứ xảy ra đều từ bác ấy. lòng người hiểm ác thế thái nhân tình- dính đúng bãi phân trâu tuấn hờ đờ. đã nghỉ việc và không dám quay lại,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
32d670,4 năm trước,"trước đây thời còn làm p50 chung với â*, tôi đã thấy nó rất đàn bà, nhỏ nhen canh me đi trễ để records rồi checkpoint. thời đó gần như ai ai cũng ghét.nó chỉ giỏi cái mồm- nói nhiều như cái lỗ đích vịt.giờ hắn sống ở bên đây lên sếp rồi à? thứ như ânntvề bên cơ quan tao đì cho chết mịa mày, nghe bảo mày sống dơ xu nịnh adua làm cờ cho dàn còn lại sao? đừng sống hèn quá",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,FALSE,X
8cdfd4,4 năm trước,ổn không anh em. bao giờ mới gặp nhao.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
8cd695,4 năm trước,"công ty có những điểm lợi và bất lợi như sau:điểm lợi: thời gian làm việc khá thoải mái;không gian cũng hàng khá, không phải tệ. có nhiều công ty môi trường làm việc rất tệ.đ*** nghiệp trẻ, đa phần ngang hàng.bất lợi:+ dự án quy mô nhỏ nên thay đổi rất nhanh -&gt; phụ thuộc vào business của công ty. + công nghệ thì cũng theo thị trường chung, nhưng để làm sâu 1 công nghệ dạng trendy thì không có cơ hội. vì như đã nói ở trên quy mô nhỏ sẽ không có tiếp cận dc công nghệ mới.+ đội ngũ sa: công ty chưa có ai thực sự chuyên giải quyết vấn đề - đa phần để các pm tự làm mọi việc. phải công nhận có vài pm bên này làm quá nhiều việc( họ phải tự làm quá nhiều thứ)+ phía lãnh đạo: thiết nghĩ là công ty non trẻ nên xây dựng hình ảnh đẹp và uy nghiêm thì mới mong nhân tài qui tụ được. nói đi đôi với làm và phải cải thiện để win-win....",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
525184,4 năm trước,đợt này dịch wfh không được đi làm xem s** ceo bú lòn chị n*****. mong nhanh được đi làm,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
0a1df5,4 năm trước,công ty được lãnh đạo bởi một lũ chó săn và đám tay sai. khôn như bọn mày quê t xích đầy,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
c3b75b,4 năm trước,khu tao phong tỏa bữa giờ. sắp được tháo rào nghe bảo cách ly toàn tp. cùm chân cả tháng trời. qua dịch anh em cụng ly nhé.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
b3fe85,4 năm trước,căng quá bà kon ơi.mong dịch qua nhanh anh em ổn định cs .cach ly 14 ngày sau nhậu nhá anh em.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
03ed0c,4 năm trước,làm wfh chán quá. muốn lên công ty làm để xem anh s** bú lòn chị n*****.hay anh chị diễn qua webcam như cậu sinh viên hutech kia đi ạ!,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
7cf92e,4 năm trước,sắp được tiêm vacxin rùi cả nhà ơi. thất nghiệp 7 tháng xin vô làm được 4 tháng được tiêm. mình may thật á. cảm ơn đời.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
c11b5d,4 năm trước,phòng phỏng vấn quá đẹp quá sang.cho 5* luôn nè.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
2cceb6,4 năm trước,v** phòng mới hơi bị lung linh nhe mọi người.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
6daf7d,4 năm trước,công ty đang đăng ký mọi người được tiêm vắc-xin nhé.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
2633da,4 năm trước,"thèm bữa nhậu cùng nhau, them những lần tán ngẫu. lúc đi làm muốn được nghỉ. giừo nghỉ 2 tuần nó chán gì đâu. thấy mình tự kỷ quá.1 tiem chắc trầm cảm thui. huhu",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
a049bd,4 năm trước,ồ yaeh. mình cũng sinh nhật tháng này nè. bùn gì đâu á. lần sau nói hr tổ chưc bù. phải hoành tráng bù đắp nhở.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
3c5e14,4 năm trước,"sinh nhật tao mà dịch phải nghỉ, tổ chức bù. huhu.thanh xuân chỉ chờ có mấy bận sinh nhật thui.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
e10e9b,4 năm trước,"1 trong những công ty hãm nhất trong ngành cntt, anh em đừng phí thời gian vào nơi này.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
293f38,4 năm trước,"công ty chó, ham lol từ anh sơn ceo đến đám tay sai, bóc lột intern thậm tệ. làm ở đây thà chạy grab còn ngon hơn nhiều, hối hận khi đã vào đây",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
f631ad,4 năm trước,dạo này n***** phò còn hay mò lên đây xem không?,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
80f6e9,4 năm trước,nghe nói vp mới thoải mái lắm. chưa được chiêm ngưỡng.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
f0f3f1,4 năm trước,mình cũng zij. ở nhà làm không hiệu quả. lâu ngày cũng chán. muốn được đi làm.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
6a9e0b,4 năm trước,mong covy qua nhanh để anh em tụ họp. g*** hữu trận banh. lâu rồi nhớ sân cỏ.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
a18811,4 năm trước,hr gọi đi làm . ít ra cũng có đất để cày.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
7eca5e,4 năm trước,làm có tâm. lương có tầm.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
53a5b7,4 năm trước,zui lắm à nha cả nhà. ..........,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
cd3e84,4 năm trước,dù review 5* đi nữa thì cũng không thể xoá vết nhơ mà công ty đã làm với mình đâu,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
74b883,4 năm trước,mình thấy ở đây vui. anh em chơi với nhau thân lắm,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
125d71,4 năm trước,cũng ngon mà mọi người.....,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
59a620,4 năm trước,công ty như cái coin cak,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
cefeeb,4 năm trước,"bữa thấy n***** hr đang bú ku giám đốc s**, mình kêu bú mình với mà nó không bú.ghét nên cho 1*",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
f7d45c,4 năm trước,mình thấy có thằng revew vô học vãi.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
81fb27,4 năm trước,được sếp nghĩa training nên tay nghề khá.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
cc8caf,4 năm trước,mình đã làm 5 tháng. ô* lắm.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
fe0284,4 năm trước,công ty phần mềm nhưng nhiều nữ lắm. v**,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
937f21,4 năm trước,phải nói là môi trường good lắm,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
177a94,4 năm trước,điều mình thấy được nhất ở đây là mỗi ngày được nhìn anh s** ceo chịc hr mỗi ngày.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
3b7b42,4 năm trước,đi qua công ty cũ. n**...những đêm OT đến sáng được hr bú kạc phê...,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
d0e5ad,4 năm trước,đi qua công ty cũ. n**...những đêm OT đến sáng được chịc hr rất thích...,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
84225c,4 năm trước,công ty hãm nhất hành tinh . né gấp.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
12a3cb,4 năm trước,công ty thuê người review 5* ảo,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
f8fe5f,4 năm trước,công ty như cái lỗ lòn.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
844e6d,4 năm trước,"bộ công ty mới phát động review xl hả anh em .chắc mấy ac hr làm việc tích cực dữ lắm à .t*** thôi, thấy công ty đăng kiếm nhân lực ầm ầm mà đéo ai apply vào là hiểu.có ra mà không có vào.đừng có mà lùa gà kiểu đó.bạn t từng làm ở đây vào đúng team của thằng tiểu nhân annt. nó vừa bị đuổi gần đây và nói công ty đốn mạt đến nỗi stress .",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
27864d,4 năm trước,"tôi là người đã từng làm ở đây và nghỉ khá lâu.tự dưng có cuộc gọi đến hr tìm lại ứng viên cũ, khá bất ngờ nhưng cũng khá khó chịu.chèo kéo này nọ về lại, nhưng nói thật tôi sợ các ông sếp ở đó còn hơn là mấy anh csgt, khi cần thì ngon ngọt- hết cần thì đối xử thật kinh tởm đáng sợ.chèo kéo nói nhau chứ ai dám vào lại....các bạn bè tôi cũng không dám giới thiệu đến họ.hi vọng rằng các sếp ở đó nhận ra và thay đổi. các bạn junior hoặc senior nên suy nghĩ đừng dại dột tốn thời gian nơi này.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
62961c,4 năm trước,công ty như cái coin cak,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,TRUE,X
b88576,4 năm trước,mưa rơi buồn bãmuốn được lên công ty làm để xem anh son ceo bú lòn hr mỗi ngày,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
246883,4 năm trước,mong hết dịch đi làm cho đỡ chán.,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
542ce9,4 năm trước,chiều buồn làm online nhớ công ty,Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",TRUE,TRUE,
ae07f1,4 năm trước,"c** thằng này bảo không đủ thuốc bôi dái đúng không. là cái thằng sinh ra từ hố phân. chờ ngta đi cục nào lượm cục nấy. ghen tỵ. hằn học. h*** chú là ai.giơ chú làm mô, cha mẹ chú mô.",Splus Software Vietnam,outsource,1/1/1950 0:00,"08th Floor, Ha Do AirPort Building, 2 Hong Ha Tan Binh Ho Chi Minh",FALSE,FALSE,
